id,name,icon,description,sceneid,pathTipId,cleared,collectrewards,dragonWatiDrama,taskunlock,levelmax,CleanOnDramaBegin,DramaControl,CollectInDrama,CleanOnDramaOver,bubbleType,bubbleImg,RepairableTips,MutiArrow,repairingspine,levelspine,levelitem1,rewarditem1,levelitem2,rewarditem2,levelitem3,rewarditem3,levelitem4,rewarditem4,levelitem5,rewarditem5,levelitem6,rewarditem6,levelitem7,rewarditem7,levelitem8,rewarditem8,levelitem9,rewarditem9,levelitem10,rewarditem10,levelitem11,rewarditem11,levelitem12,rewarditem12,repairableTipsUnlock,moveCamera,ispaylabel,
167,mission6_building_windmill,building_story23_windmill,mission6_building_windmill_des,6,,0,[],,Mission6_015Dungeonout,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4173,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
168,mission6_building_windmill,building_story23_windmill,mission6_building_windmill_des,6,,0,[],,Mission6_015Dungeonout,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4173,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
188,mission6_building_gate,mission6_building_gate,mission6_building_gate_des,6,,0,[],,Mission6_014Dungeonsecret,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
189,mission6_building_bridge,mission6_building_bridge,mission6_building_bridge_des,6,,0,[],,Mission6_007Wakeup,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
200,mission7_building_boardbridge,building_story25_board,mission7_building_boardbridge_des,7,,0,[],,Mission7_005HardWay,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4179,2],[4180,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
201,mission7_building_icecrystal,building_story5_icecrystal,mission7_building_icecrystal_des,7,,0,[],,Mission7_006MoveOn,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4183,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
202,mission7_building_fireorgan,building_story11_fireorgan,mission7_building_fireorgan_des,7,,0,[],,Mission7_008NewCrisis,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[4181,5]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
203,mission7_building_stonestep,building_brokenbridge_lv2,mission7_building_stonestep_des,7,,0,[],,Mission7_007Dwarf,2,,[],0,,16,,1,0,['repairing'],['repaired'],"[[5016,10],[3016,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
204,mission7_building_pumicebridge,building_story16_pumicestaircase,mission7_building_pumicebridge_des,7,,0,[],,Mission7_011Cooperation,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,10],[3007,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
205,mission7_building_dungeongate,building_story25_dungeongate,mission7_building_dungeongate_des,7,,0,[],,Mission7_012FindMirror,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4178,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
240,mission8_building_streetlight,building_story8_minerlamp,mission8_building_streetlight_des,8,,0,[],,,2,,[],0,,16,,1,0,['repairing'],['repaired'],"[[4190,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
241,mission8_building_streetlight,building_story8_minerlamp,mission8_building_streetlight_des,8,,0,[],,,2,,[],0,,16,,1,0,['repairing'],['repaired'],"[[4190,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
242,mission8_building_magicball,building_story8_magicball,mission8_building_magicball_des,8,,0,[],,Mission8_002followthefluorite,3,,"[1,1]",0,,16,,1,0,"['repairing1','repairing2']","['repaired1','repaired2']","[[4192,4]]","[['1000',100]]","[[4191,6]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
243,mission8_building_track,building_story8_track,mission8_building_track_des,8,,0,[],,Mission8_05TrailofthePoisonQueen,2,,[1],0,,16,,1,0,['repairing'],['repaired'],"[[5009,10],[3017,1]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
246,mission8_building_minecart,building_story8_minecart,mission8_building_minecart_des,8,,0,[],,Mission8_006repairrails1,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4199,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
247,mission8_building_boiler,building_story8_boiler,mission8_building_boiler_des,8,,0,[],,Mission8_009Makesurethemirrorissafe,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
248,mission8_building_statue,building_story8_sculpture,mission8_building_statue_des,8,,0,[],,Mission8_007trailofthemagicmirror,2,,[1],0,,16,,1,1,['repairing2'],['repaired2'],"[[4195,4]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
252,mission8_building_magicmirror,building_story8_magicmirror,mission8_building_magicmirror_des,8,,0,[],,Mission8_009Makesurethemirrorissafe,3,,"[1,1]",0,,16,,1,0,"['repairing1','repairing2']","['repaired1','repaired2']","[[1003,20]]","[['1000',100]]","[[4197,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
273,mission8_building_yalike,building_story8_yalike,mission8_building_yalike_des,8,,0,[],,Mission8_006repairrails2,2,,"[1,1]",0,,16,,1,1,[],[],"[[4270,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
279,mission9_building_looktower,building_story9_looktower,mission9_building_looktower_des,9,,0,[],,Mission9_000ToThePast,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4205,2],[4206,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
282,mission9_building_ghost,building_story9_ghost,mission9_building_ghost_des,9,,1,[],,Mission9_002GiveHand,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4207,5]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
283,mission9_building_well,building_story9_well,mission9_building_well_des,9,,0,[],,Mission9_008MagicMirror3,4,,"[1,1,1]",0,,16,,1,1,"['ruined','ruined','repairing1']","['ruined','ruined','repaired1']","[[4211,1],[4212,3]]","[['1000',30]]","[[4208,4]]","[['1000',30]]","[[4210,3]]","[['1000',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
284,mission9_building_trader,building_story9_trader,mission9_building_trader_des,9,,1,[],,Mission9_006MagicMirror1,2,zone9_007MagicMirror2B,[1],0,,16,,1,1,[],[],"[[5005,6],[3001,2]]","[['1000',100],['4211',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
285,mission9_building_flamingo,building_story9_flamingo,mission9_building_flamingo_des,9,,0,[],,Mission9_007MagicMirror2,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4209,2]]","[['1000',100],['4212',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
286,mission9_building_flamingo,building_story9_flamingo,mission9_building_flamingo_des,9,,0,[],,Mission9_007MagicMirror2,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4209,2]]","[['1000',100],['4212',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
287,mission9_building_flamingo,building_story9_flamingo,mission9_building_flamingo_des,9,,0,[],,Mission9_007MagicMirror2,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4209,2]]","[['1000',100],['4212',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
288,mission9_building_poisonpool,building_story8_minecart,mission9_building_poisonpool_des,9,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
290,mission9_building_wizard,building_story9_wizard,mission9_building_wizard_des,9,,1,"[[107001,1]]",,Mission9_012EyeforEye,2,,[1],0,zone9_013PursuedB,16,,1,1,['repairing'],['repaired'],"[[4213,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
291,mission9_building_timemirror,building_story8_timemirror,mission9_building_timemirror_des,9,,0,[],,Mission9_013Pursued,2,,[0],0,,16,,1,1,['repairing1'],['repaired2'],"[[4214,4]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
325,mission9_building_senlinyueqi,building_story8_senlinyueqi,mission9_building_senlinyueqi_des,9,,0,[],,Mission9_003Exorcism,2,,[1],0,,16,,1,1,['repairing'],['repairing1'],"[[4215,3],[4216,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
330,mission10_building_rainbow,mission10_building_rainbow,mission10_building_rainbow_des,10,,0,[],,Mission10_001Nextstep,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4221,4]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
332,mission10_building_brokenbridge,mission10_building_brokenbridge,mission10_building_brokenbridge_des,10,,0,[],,Mission10_003Strangesingingb,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4224,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
333,mission10_building_appletree,mission10_building_appletree,mission10_building_appletree_des,10,,0,[],,Mission10_006Holylampb,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4223,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
334,mission10_building_comb,mission10_building_comb,mission10_building_comb_des,10,,0,[],,Mission10_009Memoryball,2,,[],0,,16,,1,1,['repairing'],['repaired1'],"[[4225,1],[4226,1],[4228,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
335,mission10_building_memoryball1,mission10_building_memoryball1,mission10_building_memoryball1_des,10,,0,[],,Mission10_008Artifact2b,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4222,1]]","[['1000',80],['4225',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
336,mission10_building_memoryball2,mission10_building_memoryball2,mission10_building_memoryball2_des,10,,0,[],,Mission10_008Artifact2b,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4222,1]]","[['1000',80],['4226',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
337,mission10_building_memoryball3,mission10_building_memoryball3,mission10_building_memoryball3_des,10,,0,[],,Mission10_008Artifact2b,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4222,1]]","[['1000',80],['4227',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
338,mission10_building_memoryball4,mission10_building_memoryball4,mission10_building_memoryball4_des,10,,0,[],,Mission10_008Artifact2b,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4222,1]]","[['1000',80],['4228',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
340,mission10_building_organ1,mission10_building_organ1,mission10_building_organ1_des,10,,0,[],,Mission10_011Artifact3,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
341,mission10_building_organ2,mission10_building_organ2,mission10_building_organ2_des,10,,0,[],,Mission10_011Artifact3,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
342,mission10_building_organ3,mission10_building_organ3,mission10_building_organ3_des,10,,0,[],,Mission10_011Artifact3,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4220,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
343,mission10_factory,mission10_factory,mission10_factory_des,10,,0,[],,Mission10_006Holylamp,1,,[],0,,0,,1,1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
344,mission10_building_gate,mission10_building_gate,mission10_building_gate_des,10,,0,[],,Mission10_012Breakobsession,2,,[1],0,,16,,1,1,['repairing1'],['repaired2'],"[[1003,15]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
354,mission10_building_snowwhite,mission10_building_snowwhite,mission10_building_snowwhite_des,10,,1,[],,Mission10_012Breakobsession,2,,[1],0,,0,,1,1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
355,mission10_building_stonebridge,mission10_building_stonebridge,mission10_building_stonebridge_des,10,,0,[],,Mission10_000Backtoreality,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
381,mission11_building_merchant,building_story11_merchant,mission11_building_merchant_des,11,,1,[],,Mission11_001inthefog1,2,zone11_003fairtrade2,[],0,,15,,1,0,[],[],"[[4240,5]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
384,mission11_building_whirlpool,building_story11_whirlpool,mission11_building_whirlpool_des,11,,0,[],,Mission11_008Takeiteasy,2,,[1],0,,16,,1,0,['repairing'],['repaired'],"[[4243,4]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
385,mission11_building_aleck,building_story11_aleck,mission11_building_aleck_des,11,,1,[],,Mission11_010DeepSeaJourney,2,zone11_013heartoftheocean2,[],0,,15,,1,0,[],[],"[[4244,1]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
399,mission11_building_goland,building_story11_whirlpool,mission11_building_whirlpool_des,110001,,0,[],,,1,,[],0,,0,,1,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
406,mission12_building_turtle,mission12_building_turtle,mission12_building_turtle_des,12,,0,[],,Mission12_002checkthesituation,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4254,4]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
408,mission12_building_harp,mission12_building_harp,mission12_building_harp_des,12,,0,[],,Mission12_005scoralharp,2,,[1],0,,16,,1,1,['repairing1'],['repaired1'],"[[4255,3],[4256,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
409,mission12_building_shell,mission12_building_shell,mission12_building_shell_des,12,,0,[],,Mission12_007exploreshortcuts,2,,[1],0,,16,,1,1,['repairing1'],['repaired2'],"[[4257,4]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
411,mission12_building_coraltower,mission12_building_coraltower,mission12_building_coraltower_des,12,,0,[],,Mission12_009landoffire2,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4259,4]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
412,mission12_building_seahorse,mission12_building_seahorse,mission12_building_seahorse_des,12,,0,[],,Mission12_011seahorseidol,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4260,4]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
413,mission12_building_mermaid,mission12_building_mermaid,mission12_building_mermaid_des,12,,0,[],,Mission12_012mermaidstatue,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4261,3],[4262,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
414,mission12_building_whirlpool,building_story11_whirlpool,mission12_building_whirlpool_des,12,,0,[],,Mission12_013mermaidpotion,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
415,mission12_building_pot,mission1_factory_staminapot,mission12_building_pot_des,12,,0,[],,Mission12_012mermaidstatueb,1,,[],0,,0,,1,1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
437,mission12_building_shell2,mission12_building_shell,mission12_building_shell_des,12,,0,[],,Mission12_007exploreshortcuts,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
451,mission13_building_dune1,building_story11_whirlpool,mission13_building_dune_des,13,,0,[],,Mission13_000MonsterDesert,1,,[],0,,0,,1,1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
454,mission13_building_quicksand,building_story13_quicksand,mission13_building_quicksand_des,13,,0,[],,Mission13_002Hinder,2,,[1],0,zone13_004SandDanger,16,,1,1,['out'],[],"[[4280,3],[4281,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
456,mission13_building_brokenbridge,building_story6_stonebridge,mission13_building_brokenbridge_des,13,,0,[],,Mission13_005AddWater,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[5015,5],[3005,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
457,mission13_building_oasis,building_story13_oasis,mission13_building_oasis_des,13,,0,[],,Mission13_008Blessing,2,,[1],0,,16,,1,1,['repairing2'],['repaired2'],"[[4287,3],[4284,5]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
458,mission13_building_temple,building_story13_temple,mission13_building_temple_des,13,,0,[],,Mission13_006UnderCurse,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4288,3],[4289,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
459,mission13_building_enter,building_story13_enter,mission13_building_enter_des,13,,0,[],,Mission13_010FaceDifficulties1,3,,"[0,1]",0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[1003,30]]",[],"[[4286,5]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
490,mission14_factory_pot,mission14_factory_pot,mission14_factory_pot_des,14,,0,[],,Mission14_002seaqueen,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[5002,6],[3003,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
491,mission14_building_thorns,mission14_building_thorns,mission14_building_thorns_des,14,,1,[],,Mission14_003stablesoul,2,,[],0,,16,,1,1,['repairing2'],['ruined'],"[[1003,20]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
492,mission14_building_queen,mission14_building_queen,mission14_building_queen_des,14,,1,[],,Mission14_005rescue,2,,[1],0,zone14_005rescue,15,,1,1,['repairing'],['repaired'],"[[4298,2],[4299,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
493,mission14_building_stonepillar,mission14_building_stonepillar,mission14_building_stonepillar_des,14,,0,[],,Mission14_005rescueb,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[1003,20]]","[['1000',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
494,mission14_building_statue,mission14_building_statue,mission14_building_statue_des,14,,1,"[[115001,1]]",,Mission14_007dungeon,2,,[1],1,zone14_008statue,16,,1,1,['repairing1'],['repaired2'],"[[4304,1]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
496,mission14_building_stonepillar,mission14_building_stonepillar,mission14_building_stonepillar_des,14,,0,[],,Mission14_005rescueb,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[1003,20]]","[['1000',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
497,mission14_building_whirlpool,mission14_building_whirlpool,mission14_building_whirlpool_des,14,,0,[],,Mission14_009conspiracyb,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
509,mission14_building_thorns02,mission14_building_thorns02,mission14_building_thorns02_des,14,,1,[],,Mission14_005rescueb,2,,[],0,,16,,1,1,['repairing2'],['ruined'],"[[1003,20]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
489,mission14_building_rapunzelemo01,building_story14_rapunzelemo01,mission14_building_rapunzelemo01_des,14,,1,[],,Mission14_004confluenceb,2,zone14_004PoisonRapunzel1,[],0,,15,,1,0,[],[],"[[4305,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
510,building_tent,building_grassdragonnest_lv1,building_tent_des,20220214,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
511,building_tent,building_grassdragonnest_lv1,building_tent_des,20220214,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
512,ui_event2_valentine_bear,building_Valentine22_bear,ui_event2_valentine_bear,20220214,,0,[],,Eventmission2_002Roseroad,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4188,10],[2001,50]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
513,ui_event2_valentine_flamingo,building_Valentine22_bird,ui_event2_valentine_flamingo_des,20220214,,0,[],,,2,,[],0,,16,,1,1,['repairing1'],['repaired'],"[[4188,15],[2002,10]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
514,ui_event2_valentine_swing,building_Valentine22_swing,ui_event2_valentine_swing_des,20220214,,0,[],,,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4188,10],[3004,2]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
515,ui_event2_valentine_booth,building_Valentine22_booth,ui_event2_valentine_booth_des,20220214,,0,[],,,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4188,15],[3005,2]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
519,mission15_building_ribbon,building_story11_whirlpool,mission15_building_ribbon,15,,1,[],,,1,,[1],0,zone15_000SweetIsland,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
