id,name,model,icon,length,width,attribute,dragonSkillAttribute,cleanTool,type,obstacleType,achievementType,taskunlock,consumeType,consume,whetherHide,rewardItem,rewardItem1,probabilityRewardItem1,probabilityRewardItem2,probabilityRewardItem3,dragonReward,roleLevel,FuncParam,group4ReturnEnergy,group5ReturnEnergy,group6ReturnEnergy,group7ReturnEnergy,display,
143,,mission5_building_teleportationcircle,,1,1,0,0,,23,0,0,,3,[],1,[],[],[],[],[],[],1,"[1,""6""]",,,,,[],
144,flower,mission5_item_flower,,1,1,0,0,building,1,0,0,Mission5_001Difficulties,1,"[1003,10]",0,"[[4160,1],[1000,3]]",[],[],[],[],[],1,,,,,,[],
145,flower,mission5_lock_finalhall,,1,1,0,0,Shovel,1,0,0,,1,"[1003,8]",0,"[[2001,2],[1000,2]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
146,,mission5_building_gate,,1,1,0,0,building,23,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
147,,mission5_building_restaurantdoor,,1,1,0,0,building,23,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
148,,mission5_building_utilityroomdoor,,1,1,0,0,building,23,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
225,,mission5_building_utilityroomdoor2,,1,1,0,0,building,23,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
226,,mission5_building_utilityroomdoor3,,1,1,0,0,building,23,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
227,,mission5_building_utilityroomdoor4,,1,1,0,0,building,23,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
149,loosewood,mission5_lock_pumpkincarriage,,1,1,0,0,Shovel,1,0,0,,1,"[1003,8]",0,"[[2001,2],[1000,2]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
150,,mission5_building_pumpkincarriage2,,1,1,0,0,,3,0,0,,3,[],0,[],[],[],[],[],[],1,,,,,,[],
151,loosewood,mission5_lock_outside1,,1,1,0,0,Shovel,1,0,0,,1,"[1003,8]",0,"[[2001,2],[1000,2]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
152,loosewood,mission5_lock_outside2,,1,1,0,0,Shovel,1,0,0,,1,"[1003,8]",0,"[[2001,2],[1000,2]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
153,wine,mission5_PreciousWine,,1,1,0,0,building,23,153,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
154,wine,mission5_PreciousWine2,,1,1,0,0,building,23,153,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
191,wine,mission5_PreciousWine3,,1,1,0,0,building,23,153,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
228,flower,mission5_item_flowerbed,,1,1,0,0,building,1,0,0,,1,"[1003,12]",0,"[[4164,1],[1000,3]]",[],[],[],[],[],1,,,,,,[],
229,flower,mission5_item_ballflower,,1,1,0,0,building,1,0,0,,1,"[1003,9]",0,"[[4176,1],[1000,3]]",[],[],[],[],[],1,,,,,,[],
192,,missionEvent5_building_fountain1,,1,1,0,0,building,3,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
155,,mission6_building_stonepillar,,1,1,0,0,building,3,0,0,Mission6_002Escapedprincess,3,[],1,[],[],[],[],[],[],1,,,,,,[],
156,,mission6_building_vine,,1,1,0,0,building,3,0,0,Mission6_003Thechoose1,3,[],1,[],[],[],[],[],[],1,,,,,,[],
157,,mission6_factory_pot,,1,1,0,0,,31,0,0,Mission6_005Thechoose3,3,[],1,[],[],[],[],[],[],1,,,,,,[],
158,,mission6_building_flametrap,,1,1,0,0,building,3,0,0,Mission6_004Thechoose2,3,[],1,[],[],[],[],[],[],1,,,,,,[],
159,,mission6_building_drunkendwarf,,1,1,0,0,,3,0,0,Mission6_004Thechoose2,3,[],0,[],[],[],[],[],[],1,,,,,,[],
160,,mission6_building_magicdoor,,1,1,0,0,,3,0,0,Mission6_006Preparation,3,[],1,[],[],[],[],[],[],1,,,,,,[],
161,,mission6_building_supplydevice1,,1,1,0,0,building,23,161,0,Mission6_008Alcoholic,3,[],1,[],[],[],[],[],[],1,,,,,,[],
162,,mission6_building_supplydevice2,,1,1,0,0,building,23,161,0,Mission6_008Alcoholic,3,[],1,[],[],[],[],[],[],1,,,,,,[],
163,,mission6_building_frozenhouse,,1,1,0,0,building,3,0,0,Mission6_009Magicbarrier,3,[],1,[],[],[],[],[],[],1,,,,,,[],
164,,mission6_building_cellarentrance,,1,1,0,0,building,29,60001,0,Mission6_011Losttrackb,3,[],1,[],[],[],[],[],[],1,,,,,,[],
165,,mission6_building_interiordoor,,1,1,0,0,building,23,0,0,Mission6_013Dungeon,3,[],1,[],[],[],[],[],[],1,,,,,,[],
166,,mission6_building_outdoor,,1,1,0,0,building,32,7,0,Mission6_016Activateexit,3,[],1,[],[],[],[],[],[],1,,,,,,[],
167,,mission6_building_windmill1,,1,1,0,0,building,3,167,0,Mission6_015Dungeonout,3,[],1,[],[],[],[],[],[],1,,,,,,[],
168,,mission6_building_windmill2,,1,1,0,0,building,3,167,0,Mission6_015Dungeonout,3,[],1,[],[],[],[],[],[],1,,,,,,[],
169,,mission6_item_swbeside1,,1,1,0,0,Shovel,1,0,0,Mission6_000Newworld,1,"[1003,15]",0,"[[2001,5],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
170,flower,mission6_lock_potfront,,1,1,0,0,Shovel,1,0,0,Mission6_003Thechoose1,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
171,flower,mission6_lock_dwarffront,,1,1,0,0,Shovel,1,0,0,Mission6_004Thechoose2,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
172,,mission6_item_officefront,,1,1,0,0,Shovel,1,0,0,Mission6_001Cries,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
173,,mission6_item_treasurefront,,1,1,0,0,Shovel,1,0,0,Mission6_002Escapedprincess,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
174,tchygrass,mission6_item_itchygrass,,1,1,0,0,Shovel,1,0,0,Mission6_003Thechoose1,1,"[1003,12]",0,"[[4165,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
175,firespar,mission6_item_firespar,,1,1,0,0,Pickaxe,1,0,0,Mission6_012Footprint,1,"[1003,12]",0,"[[4166,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
176,lemontree,mission6_item_lemontree,,1,1,0,0,Hatchet,1,0,0,Mission6_005Thechoose3,1,"[1003,25]",0,"[[4167,2],[1000,8]]",[],[],[],[],[],1,,,,,,[],
177,asparagus,mission6_item_asparagus,,1,1,0,0,Shovel,1,0,0,Mission6_005Thechoose3,1,"[1003,12]",0,"[[4168,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
178,redtonguegrass,mission6_item_redtonguegrass,,1,1,0,0,Shovel,1,0,0,Mission6_010Losttrack,1,"[1003,12]",0,"[[4169,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
179,flintstones,mission6_item_flintstones,,1,1,0,0,Pickaxe,1,0,0,Mission6_010Losttrack,1,"[1003,12]",0,"[[4170,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
180,rope,mission6_item_rope,,1,1,0,0,box,1,0,0,Mission6_011Losttrackb,1,"[1003,12]",0,"[[4171,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
181,waterspar,mission6_item_waterspar,,1,1,0,0,Pickaxe,1,0,0,Mission6_004Thechoose2,1,"[1003,12]",0,"[[4172,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
182,fanblade,mission6_item_fanblade,,1,1,0,0,Shovel,1,0,0,Mission6_015Dungeonout,1,"[1003,12]",0,"[[4173,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
183,windspar,mission6_item_windspar,,1,1,0,0,Pickaxe,1,0,0,Mission6_016Activateexit,1,"[1003,12]",0,"[[4174,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
184,flower,mission6_lock_bridgefront,,1,1,0,0,Shovel,1,0,0,Mission6_007Wakeup,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
185,flower,mission6_lock_house,,1,1,0,0,Shovel,1,0,0,Mission6_009Magicbarrier,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
186,flower,mission6_lock_cellarentrance,,1,1,0,0,Shovel,1,0,0,Mission6_011Losttrackb,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
187,flower,mission6_lock_final,,1,1,0,0,Shovel,1,0,0,Mission6_014Dungeonsecret,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
188,,mission6_building_gate,,1,1,0,0,,29,6,0,Mission6_014Dungeonsecret,3,[],1,[],[],[],[],[],[],1,,,,,,[],
189,,mission6_building_bridge,,1,1,0,0,,3,0,0,Mission6_007Wakeup,3,[],1,[],[],[],[],[],[],1,,,,,,[],
190,flower,mission6_lock_cellaren,,1,1,0,0,Shovel,1,0,0,Mission6_013Dungeon,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
196,,mission7_building_guardleft,,1,1,0,0,,14,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
197,,mission7_building_guardright,,1,1,0,0,,14,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
198,,mission7_building_crystalcoffin,,1,1,0,0,,3,0,0,Mission7_001Prediction,3,[],1,[],[],[],[],[],[],1,,,,,,[],
199,,mission7_building_icetornado,,1,1,0,0,,7,0,0,Mission7_004PowerSource,0,[],0,[],[],[],[],[],[],1,,,,,,[],
200,,mission7_building_boardbridge,,1,1,0,0,,3,0,0,Mission7_005HardWay,3,[],1,[],[],[],[],[],[],1,,,,,,[],
201,,mission7_building_icecrystal,,1,1,0,0,,3,0,0,Mission7_006MoveOn,3,[],1,[],[],[],[],[],[],1,,,,,,[],
202,mission7_building_fireorgan,mission7_building_fireorgan,,1,1,0,0,,3,0,0,Mission7_008NewCrisis,3,[],1,[],[],[],[],[],[],1,,,,,,[],
203,,mission7_building_stonestep,,1,1,0,0,,3,0,0,Mission7_007Dwarf,3,[],1,[],[],[],[],[],[],1,,,,,,[],
204,,mission7_building_pumicebridge,,1,1,0,0,,3,0,0,Mission7_011Cooperation,3,[],1,[],[],[],[],[],[],1,,,,,,[],
205,,mission7_building_dungeongate,,1,1,0,0,,32,8,0,Mission7_012FindMirror,3,[],1,[],[],[],[],[],[],1,,,,,,[],
206,coffinkey,mission7_plant_coffinkey,,1,1,0,0,box,1,0,0,Mission7_002SadNews,1,"[1003,25]",0,"[[4182,1],[1000,8]]",[],[],[],[],[],1,,,,,,[],
207,snowball,mission7_plant_snowball,,1,1,0,0,Pickaxe,1,0,0,Mission7_008NewCrisis,1,"[1003,20]",0,"[[4181,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
208,toolbox,mission7_plant_toolbox,,1,1,0,0,box,1,0,0,Mission7_006MoveOn,1,"[1003,25]",0,"[[4183,1],[1000,8]]",[],[],[],[],[],1,,,,,,[],
209,strongrope,mission7_plant_rope,,1,1,0,0,box,1,0,0,Mission7_005HardWay,1,"[1003,18]",0,"[[4179,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
210,wood_pile,mission7_plant_board,,1,1,0,0,Shovel,1,0,0,Mission7_005HardWay,1,"[1003,18]",0,"[[4180,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
211,magicstone,mission7_plant_pumice,,1,1,0,0,Pickaxe,1,0,0,Mission7_012FindMirror,1,"[1003,25]",0,"[[4178,1],[1000,8]]",[],[],[],[],[],1,,,,,,[],
212,grass,mission7_keypoint_crystalcoffin,,1,1,0,0,Shovel,1,0,0,Mission7_001Prediction,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
213,grass,mission7_keypoint_icestone,,1,1,0,0,Shovel,1,0,0,Mission7_003Prince,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
214,grass,mission7_keypoint_icestorm,,1,1,0,0,Shovel,1,0,0,Mission7_003Prince,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
215,grass,mission7_keypoint_firestone,,1,1,0,0,Pickaxe,1,0,0,Mission7_007Dwarf,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
216,grass,mission7_keypoint_fireorgan,,1,1,0,0,Shovel,1,0,0,Mission7_007Dwarf,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
217,,mission7_plant_ice,,1,1,0,0,Shovel,14,3,0,,0,[],0,[],[],[],[],[],[],1,,,,,,[],
218,,mission7_plant_slakedfire,,1,1,0,0,Shovel,14,3,0,,0,[],0,[],[],[],[],[],[],1,,,,,,[],
219,blackmagicstone,mission7_building_cursestone1,scene7_stone_blackmagictone,1,1,4,0,,13,3,0,Mission7_010Curse,1,"[1003,2]",0,[],[],[],[],[],[1001],1,[-1],,,,,[],
220,,mission7_building_cursestone2,,1,1,0,0,,3,0,0,Mission7_010Curse,3,[],1,[],[],[],[],[],[],1,,,,,,[],
221,grass,mission7_keypoint_crystalcoffin2,,1,1,0,0,Shovel,1,0,0,Mission7_003Prince,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
240,,mission8_building_streetlight1,,1,1,0,0,,3,240,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
241,,mission8_building_streetlight2,,1,1,0,0,,3,240,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
242,,mission8_building_magicball,,1,1,0,0,,3,0,0,Mission8_002followthefluorite,3,[],1,[],[],[],[],[],[],1,,,,,,[],
243,,mission8_building_track,,1,1,0,0,,3,0,0,Mission8_05TrailofthePoisonQueen,3,[],1,[],[],[],[],[],[],1,,,,,,[],
246,,mission8_building_minecart,,1,1,0,0,,3,0,0,Mission8_006repairrails1,3,[],1,[],[],[],[],[],[],1,,,,,,[],
247,,mission8_building_boiler,,1,1,0,0,,31,0,0,Mission8_009Makesurethemirrorissafe,3,[],1,[],[],[],[],[],[],1,,,,,,[],
248,,mission8_building_statue,,1,1,0,0,,3,0,0,Mission8_007trailofthemagicmirror,3,[],1,[],[],[],[],[],[],1,,,,,,[],
249,,mission8_building_fence1,,1,1,0,0,,3,0,0,Mission8_007trailofthemagicmirror,3,[],1,[],[],[],[],[],[],1,,,,,,[],
250,,mission8_building_fence2,,1,1,0,0,,3,0,0,Mission8_007trailofthemagicmirror,3,[],1,[],[],[],[],[],[],1,,,,,,[],
251,,mission8_building_wizard,,1,1,0,0,,3,0,0,Mission8_007trailofthemagicmirror,3,[],0,[],[],[],[],[],[],1,,,,,,[],
252,,mission8_building_magicmirror,,1,1,0,0,building,23,0,0,Mission8_009Makesurethemirrorissafe,3,[],1,[],[],[],[],[],[],1,,,,,,[],
253,,mission8_building_timemirror,,1,1,0,0,,23,0,0,Mission8_010mirrorcrisis,3,[],1,[],[],[],[],[],[],1,"[1,""9""]",,,,,[],
254,minecart,mission8_item_minecart,,1,1,0,0,building,1,0,0,Mission8_006repairrails1,1,"[1003,25]",0,"[[2005,4],[1000,8]]",[],[],[],[],[],1,,,,,,[],
255,glowmushroom,mission8_item_glowmushroom,,1,1,0,0,Shovel,1,0,0,Mission8_000MagicCrystalLabyrinth,1,"[1003,15]",0,"[[4190,1],[1000,5]]",[],[],[],[],[],1,,,,,,[],
256,fluorite,mission8_item_fluorite,,1,1,0,0,box,1,0,0,Mission8_001lightupstreetlights,1,"[1003,16]",0,"[[4191,1],[1000,5]]",[],[],[],[],[],1,,,,,,[],
257,sage,mission8_item_sage,,1,1,0,0,Shovel,1,0,0,Mission8_002followthefluorite,1,"[1003,16]",0,"[[4192,1],[1000,5]]",[],[],[],[],[],1,,,,,,[],
258,magicstone,mission8_item_magicstone,,1,1,0,0,Pickaxe,1,0,0,Mission8_009Makesurethemirrorissafe,1,"[1003,25]",0,"[[4193,2],[1000,8]]",[],[],[],[],[],1,,,,,,[],
259,spar1,mission8_item_spar1,,1,1,0,0,Pickaxe,1,0,0,Mission8_010mirrorcrisis,1,"[1003,20]",0,"[[4194,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
260,spar2,mission8_item_spar2,,1,1,0,0,Pickaxe,1,0,0,Mission8_007trailofthemagicmirror,1,"[1003,20]",0,"[[4195,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
261,spar3,mission8_item_spar3,,1,1,0,0,Pickaxe,1,0,0,Mission8_010mirrorcrisis,1,"[1003,20]",0,"[[4196,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
262,spar4,mission8_item_spar4,,1,1,0,0,Pickaxe,1,0,0,Mission8_010mirrorcrisis,1,"[1003,20]",0,"[[4198,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
263,minecart,mission8_lock_track,,1,1,0,0,Pickaxe,1,0,0,Mission8_004trappeddwarf2,1,"[1003,25]",0,"[[2005,4],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
264,stone,mission8_lock_magicmirror,,1,1,0,0,Pickaxe,1,0,0,Mission8_008trappedwizard,1,"[1003,25]",0,"[[2004,5],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
265,stone,mission8_lock_timemirror,,1,1,0,0,Pickaxe,1,0,0,Mission8_010mirrorcrisis,1,"[1003,25]",0,"[[2004,5],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
266,minecart,mission8_lock_magicball,,1,1,0,0,Shovel,1,0,0,Mission8_001lightupstreetlights,1,"[1003,25]",0,"[[2005,4],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
267,flower,mission8_item_magicball,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
268,grass,mission8_item_wizard,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
269,grass,mission8_item_magicmirror,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
270,grass,mission8_item_timemirror,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
271,wood_pile,mission8_item_board,,1,1,0,0,Shovel,1,0,0,Mission8_006repairrails1,1,"[1003,20]",0,"[[4199,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
272,minecart,mission8_lock_track1,,1,1,0,0,Pickaxe,1,0,0,Mission8_006repairrails2,1,"[1003,25]",0,"[[2005,4],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
273,,mission8_yakeli,,1,1,0,0,,3,0,0,Mission8_006repairrails2,3,[],0,[],[],[],[],[],[],1,,,,,,[],
274,grass,mission8_item_reju,,1,1,0,0,Shovel,1,0,0,Mission8_006meetAlec,1,"[1003,8]",0,"[[4270,1],[1000,5]]",[],[],[],[],[],1,,,,,,[],
275,grass,mission8_lock_yalikegrass,,1,1,0,0,Shovel,1,0,0,Mission8_006helpAlec,1,"[1003,18]",,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
276,grass,mission9_lock_musicgrass,,1,1,0,0,Shovel,1,0,0,Mission9_003Harp,1,"[1003,18]",,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
279,,mission9_building_looktower,,1,1,0,0,,3,0,0,Mission9_000ToThePast,3,[],1,[],[],[],[],[],[],1,,,,,,[],
280,,mission9_building_eva,,1,1,0,0,,3,0,0,Mission9_002GiveHand,3,[],0,[],[],[],[],[],[],1,,,,,,[],
281,,mission9_building_stinkymushroom1,,1,1,0,0,building,23,0,0,Mission9_003Harp,3,[],1,[],[],[],[],[],[],1,,,,,,[],
282,,mission9_building_ghost,,1,1,0,0,,3,0,0,Mission9_002GiveHand,3,[],1,[],[],[],[],[],[],1,,,,,,[],
283,,mission9_building_well,,1,1,0,0,,3,0,0,Mission9_008MagicMirror3,3,[],1,[],[],[],[],[],[],1,,,,,,[],
284,,mission9_building_trader,,1,1,0,0,,3,0,0,Mission9_006MagicMirror1,3,[],0,[],[],[],[],[],[],1,,,,,,[],
285,,mission9_building_flamingo1,,1,1,0,0,,3,285,0,Mission9_007MagicMirror2,3,[],1,[],[],[],[],[],[],1,,,,,,[],
286,,mission9_building_flamingo2,,1,1,0,0,,3,285,0,Mission9_007MagicMirror2,3,[],1,[],[],[],[],[],[],1,,,,,,[],
287,,mission9_building_flamingo3,,1,1,0,0,,3,285,0,Mission9_007MagicMirror2,3,[],1,[],[],[],[],[],[],1,,,,,,[],
288,,mission9_building_poisonpool,,1,1,0,0,,3,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
289,appletree,mission9_building_appletree,,1,1,0,0,,35,0,0,Mission9_010Stratagem,3,[],1,[],[],[],[],[],[],1,"[4210,300,3,3]",,,,,[],
290,,mission9_building_wizard,,1,1,0,0,,3,0,0,Mission9_012EyeforEye,3,[],0,[],[],[],[],[],[],1,,,,,,[],
291,,mission9_building_timemirror,,1,1,0,0,,32,10,0,Mission9_013Pursued,3,[],1,[],[],[],[],[],[],1,,,,,,[],
292,waterpipe,mission9_building_waterpipe1,,1,1,0,0,,65,0,0,Mission9_010Stratagem,1,"[1003,15]",1,[],[],[],[],[],[],1,[2],,,,,[],
293,waterpipe,mission9_building_waterpipe2,,1,1,0,0,,65,0,0,Mission9_010Stratagem,1,"[1003,15]",1,[],[],[],[],[],[],1,[4],,,,,[],
294,,mission9_building_well2,,1,1,0,0,,7,0,0,Mission9_005Conversant,0,[],0,[],[],[],[],[],[],1,,,,,,[],
295,brokenglass,mission9_item_glass,,1,1,0,0,Shovel,1,0,0,Mission9_000ToThePast,1,"[1003,12]",0,"[[4205,1],[1000,4]]",[],[],[],[],[],1,,,,,,[],
296,wood_pile,mission9_item_plank,,1,1,0,0,Shovel,1,0,0,Mission9_000ToThePast,1,"[1003,18]",0,"[[4206,1],[1000,6]]",[],[],[],[],[],1,,,,,,[],
297,stinkymushroom,mission9_item_mushroom,,1,1,0,0,Shovel,1,0,0,Mission9_002GiveHand,1,"[1003,15]",0,"[[4207,1],[1000,5]]",[],[],[],[],[],1,,,,,,[],
298,unrealgrass,mission9_item_unrealgrass,,1,1,0,0,Shovel,1,0,0,Mission9_009MagicMirror4,1,"[1003,16]",0,"[[4208,1],[1000,5]]",[],[],[],[],[],1,,,,,,[],
299,grass,mission9_lock_looktower,,1,1,0,0,Shovel,1,0,0,Mission9_000ToThePast,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
300,grass,mission9_lock_eva,,1,1,0,0,Shovel,1,0,0,Mission9_001OverLook,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
301,grass,mission9_lock_mushroom,,1,1,0,0,Shovel,1,0,0,Mission9_003Exorcism,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
302,grass,mission9_lock_well,,1,1,0,0,Shovel,1,0,0,Mission9_004Unstable,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
303,flower,mission9_lock_trader,,1,1,0,0,Shovel,1,0,0,Mission9_006MagicMirror1,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
304,grass,mission9_lock_flamingo,,1,1,0,0,Shovel,1,0,0,Mission9_007MagicMirror2,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
305,flower,mission9_lock_poisonpool,,1,1,0,0,Shovel,1,0,0,Mission9_010Stratagem,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
306,stone,mission9_lock_wizard,,1,1,0,0,Shovel,1,0,0,Mission9_012EyeforEye,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
307,grass,mission9_lock_timemirror,,1,1,0,0,Shovel,1,0,0,Mission9_013Pursued,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
