id,type,activityId,rankInterval,score,scoreReward,giftIcon,valueType,
11001606,11,110001,"[37,41]",3515,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11001607,11,110001,"[37,41]",4255,"[[7003,3]]",Renwu_Zilh,,
11001608,11,110001,"[37,41]",4995,"[[1003,50]]",Renwu_Lanlh,,
11001609,11,110001,"[37,41]",5735,"[[11001,1]]",Renwu_Honglh,,
11001610,11,110001,"[37,41]",6475,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11001611,11,110001,"[37,41]",7215,"[[1002,500]]",Renwu_Zilh,,
11001612,11,110001,"[37,41]",7955,"[[22000,2]]",Renwu_Zilh,,
11001613,11,110001,"[37,41]",8880,"[[1003,70]]",Renwu_Lanlh,,
11001614,11,110001,"[37,41]",9805,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11001615,11,110001,"[37,41]",10730,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11001616,11,110001,"[37,41]",11655,"[[27660,1]]",Renwu_Lanlh,,
11001701,11,110001,"[42,59]",390,"[[1003,30]]",Renwu_Lanlh,,
11001702,11,110001,"[42,59]",975,"[[1002,300]]",Renwu_Zilh,,
11001703,11,110001,"[42,59]",1560,"[[1001,3]]",Renwu_Honglh,,
11001704,11,110001,"[42,59]",2145,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11001705,11,110001,"[42,59]",2925,"[[1003,50]]",Renwu_Honglh,,
11001706,11,110001,"[42,59]",3705,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11001707,11,110001,"[42,59]",4485,"[[7003,3]]",Renwu_Zilh,,
11001708,11,110001,"[42,59]",5265,"[[1003,50]]",Renwu_Lanlh,,
11001709,11,110001,"[42,59]",6045,"[[11001,1]]",Renwu_Honglh,,
11001710,11,110001,"[42,59]",6825,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11001711,11,110001,"[42,59]",7605,"[[1002,500]]",Renwu_Zilh,,
11001712,11,110001,"[42,59]",8385,"[[22000,2]]",Renwu_Zilh,,
11001713,11,110001,"[42,59]",9360,"[[1003,70]]",Renwu_Lanlh,,
11001714,11,110001,"[42,59]",10335,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11001715,11,110001,"[42,59]",11310,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11001716,11,110001,"[42,59]",12285,"[[27660,1]]",Renwu_Lanlh,,
11011101,11,110002,"[11,15]",310,"[[1003,30]]",Renwu_Lanlh,,
11011102,11,110002,"[11,15]",775,"[[1002,300]]",Renwu_Zilh,,
11011103,11,110002,"[11,15]",1240,"[[1001,3]]",Renwu_Honglh,,
11011104,11,110002,"[11,15]",1705,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011105,11,110002,"[11,15]",2325,"[[1003,50]]",Renwu_Honglh,,
11011106,11,110002,"[11,15]",2945,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011107,11,110002,"[11,15]",3565,"[[7003,3]]",Renwu_Zilh,,
11011108,11,110002,"[11,15]",4185,"[[1003,50]]",Renwu_Lanlh,,
11011109,11,110002,"[11,15]",4805,"[[11001,1]]",Renwu_Honglh,,
11011110,11,110002,"[11,15]",5425,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011111,11,110002,"[11,15]",6045,"[[1002,500]]",Renwu_Zilh,,
11011112,11,110002,"[11,15]",6665,"[[22000,2]]",Renwu_Zilh,,
11011113,11,110002,"[11,15]",7440,"[[1003,70]]",Renwu_Lanlh,,
11011114,11,110002,"[11,15]",8215,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011115,11,110002,"[11,15]",8990,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011116,11,110002,"[11,15]",9785,"[[27686,1]]",Renwu_Lanlh,,
11011201,11,110002,"[16,21]",318,"[[1003,30]]",Renwu_Lanlh,,
11011202,11,110002,"[16,21]",795,"[[1002,300]]",Renwu_Zilh,,
11011203,11,110002,"[16,21]",1272,"[[1001,3]]",Renwu_Honglh,,
11011204,11,110002,"[16,21]",1749,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011205,11,110002,"[16,21]",2385,"[[1003,50]]",Renwu_Honglh,,
11011206,11,110002,"[16,21]",3021,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011207,11,110002,"[16,21]",3657,"[[7003,3]]",Renwu_Zilh,,
11011208,11,110002,"[16,21]",4293,"[[1003,50]]",Renwu_Lanlh,,
11011209,11,110002,"[16,21]",4929,"[[11001,1]]",Renwu_Honglh,,
11011210,11,110002,"[16,21]",5565,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011211,11,110002,"[16,21]",6201,"[[1002,500]]",Renwu_Zilh,,
11011212,11,110002,"[16,21]",6837,"[[22000,2]]",Renwu_Zilh,,
11011213,11,110002,"[16,21]",7632,"[[1003,70]]",Renwu_Lanlh,,
11011214,11,110002,"[16,21]",8427,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011215,11,110002,"[16,21]",9222,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011216,11,110002,"[16,21]",10017,"[[27686,1]]",Renwu_Lanlh,,
11011301,11,110002,"[22,26]",330,"[[1003,30]]",Renwu_Lanlh,,
11011302,11,110002,"[22,26]",825,"[[1002,300]]",Renwu_Zilh,,
11011303,11,110002,"[22,26]",1320,"[[1001,3]]",Renwu_Honglh,,
11011304,11,110002,"[22,26]",1815,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011305,11,110002,"[22,26]",2475,"[[1003,50]]",Renwu_Honglh,,
11011306,11,110002,"[22,26]",3135,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011307,11,110002,"[22,26]",3795,"[[7003,3]]",Renwu_Zilh,,
11011308,11,110002,"[22,26]",4455,"[[1003,50]]",Renwu_Lanlh,,
11011309,11,110002,"[22,26]",5115,"[[11001,1]]",Renwu_Honglh,,
11011310,11,110002,"[22,26]",5775,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011311,11,110002,"[22,26]",6435,"[[1002,500]]",Renwu_Zilh,,
11011312,11,110002,"[22,26]",7095,"[[22000,2]]",Renwu_Zilh,,
11011313,11,110002,"[22,26]",7920,"[[1003,70]]",Renwu_Lanlh,,
11011314,11,110002,"[22,26]",8745,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011315,11,110002,"[22,26]",9570,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011316,11,110002,"[22,26]",10395,"[[27686,1]]",Renwu_Lanlh,,
11011401,11,110002,"[27,31]",344,"[[1003,30]]",Renwu_Lanlh,,
11011402,11,110002,"[27,31]",860,"[[1002,300]]",Renwu_Zilh,,
11011403,11,110002,"[27,31]",1376,"[[1001,3]]",Renwu_Honglh,,
11011404,11,110002,"[27,31]",1892,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011405,11,110002,"[27,31]",2580,"[[1003,50]]",Renwu_Honglh,,
11011406,11,110002,"[27,31]",3268,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011407,11,110002,"[27,31]",3956,"[[7003,3]]",Renwu_Zilh,,
11011408,11,110002,"[27,31]",4644,"[[1003,50]]",Renwu_Lanlh,,
11011409,11,110002,"[27,31]",5332,"[[11001,1]]",Renwu_Honglh,,
11011410,11,110002,"[27,31]",6020,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011411,11,110002,"[27,31]",6708,"[[1002,500]]",Renwu_Zilh,,
11011412,11,110002,"[27,31]",7396,"[[22000,2]]",Renwu_Zilh,,
11011413,11,110002,"[27,31]",8256,"[[1003,70]]",Renwu_Lanlh,,
11011414,11,110002,"[27,31]",9116,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011415,11,110002,"[27,31]",9976,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011416,11,110002,"[27,31]",10836,"[[27686,1]]",Renwu_Lanlh,,
11011501,11,110002,"[32,36]",360,"[[1003,30]]",Renwu_Lanlh,,
11011502,11,110002,"[32,36]",900,"[[1002,300]]",Renwu_Zilh,,
11011503,11,110002,"[32,36]",1440,"[[1001,3]]",Renwu_Honglh,,
11011504,11,110002,"[32,36]",1980,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011505,11,110002,"[32,36]",2700,"[[1003,50]]",Renwu_Honglh,,
11011506,11,110002,"[32,36]",3420,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011507,11,110002,"[32,36]",4140,"[[7003,3]]",Renwu_Zilh,,
11011508,11,110002,"[32,36]",4860,"[[1003,50]]",Renwu_Lanlh,,
11011509,11,110002,"[32,36]",5580,"[[11001,1]]",Renwu_Honglh,,
11011510,11,110002,"[32,36]",6300,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011511,11,110002,"[32,36]",7020,"[[1002,500]]",Renwu_Zilh,,
11011512,11,110002,"[32,36]",7740,"[[22000,2]]",Renwu_Zilh,,
11011513,11,110002,"[32,36]",8640,"[[1003,70]]",Renwu_Lanlh,,
11011514,11,110002,"[32,36]",9540,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011515,11,110002,"[32,36]",10440,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011516,11,110002,"[32,36]",11340,"[[27686,1]]",Renwu_Lanlh,,
11011601,11,110002,"[37,41]",370,"[[1003,30]]",Renwu_Lanlh,,
11011602,11,110002,"[37,41]",925,"[[1002,300]]",Renwu_Zilh,,
11011603,11,110002,"[37,41]",1480,"[[1001,3]]",Renwu_Honglh,,
11011604,11,110002,"[37,41]",2035,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011605,11,110002,"[37,41]",2775,"[[1003,50]]",Renwu_Honglh,,
11011606,11,110002,"[37,41]",3515,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011607,11,110002,"[37,41]",4255,"[[7003,3]]",Renwu_Zilh,,
11011608,11,110002,"[37,41]",4995,"[[1003,50]]",Renwu_Lanlh,,
11011609,11,110002,"[37,41]",5735,"[[11001,1]]",Renwu_Honglh,,
11011610,11,110002,"[37,41]",6475,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011611,11,110002,"[37,41]",7215,"[[1002,500]]",Renwu_Zilh,,
11011612,11,110002,"[37,41]",7955,"[[22000,2]]",Renwu_Zilh,,
11011613,11,110002,"[37,41]",8880,"[[1003,70]]",Renwu_Lanlh,,
11011614,11,110002,"[37,41]",9805,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011615,11,110002,"[37,41]",10730,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011616,11,110002,"[37,41]",11655,"[[27686,1]]",Renwu_Lanlh,,
11011701,11,110002,"[42,59]",390,"[[1003,30]]",Renwu_Lanlh,,
11011702,11,110002,"[42,59]",975,"[[1002,300]]",Renwu_Zilh,,
11011703,11,110002,"[42,59]",1560,"[[1001,3]]",Renwu_Honglh,,
11011704,11,110002,"[42,59]",2145,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011705,11,110002,"[42,59]",2925,"[[1003,50]]",Renwu_Honglh,,
11011706,11,110002,"[42,59]",3705,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011707,11,110002,"[42,59]",4485,"[[7003,3]]",Renwu_Zilh,,
11011708,11,110002,"[42,59]",5265,"[[1003,50]]",Renwu_Lanlh,,
11011709,11,110002,"[42,59]",6045,"[[11001,1]]",Renwu_Honglh,,
11011710,11,110002,"[42,59]",6825,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011711,11,110002,"[42,59]",7605,"[[1002,500]]",Renwu_Zilh,,
11011712,11,110002,"[42,59]",8385,"[[22000,2]]",Renwu_Zilh,,
11011713,11,110002,"[42,59]",9360,"[[1003,70]]",Renwu_Lanlh,,
11011714,11,110002,"[42,59]",10335,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011715,11,110002,"[42,59]",11310,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011716,11,110002,"[42,59]",12285,"[[27686,1]]",Renwu_Lanlh,,
11011717,11,110003,"[11,15]",310,"[[1003,30]]",Renwu_Lanlh,,
11011718,11,110003,"[11,15]",775,"[[1002,300]]",Renwu_Zilh,,
11011719,11,110003,"[11,15]",1240,"[[1001,3]]",Renwu_Honglh,,
11011720,11,110003,"[11,15]",1705,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011721,11,110003,"[11,15]",2325,"[[1003,50]]",Renwu_Honglh,,
11011722,11,110003,"[11,15]",2945,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011723,11,110003,"[11,15]",3565,"[[7003,3]]",Renwu_Zilh,,
11011724,11,110003,"[11,15]",4185,"[[1003,50]]",Renwu_Lanlh,,
11011725,11,110003,"[11,15]",4805,"[[11001,1]]",Renwu_Honglh,,
11011726,11,110003,"[11,15]",5425,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011727,11,110003,"[11,15]",6045,"[[1002,500]]",Renwu_Zilh,,
11011728,11,110003,"[11,15]",6665,"[[22000,2]]",Renwu_Zilh,,
11011729,11,110003,"[11,15]",7440,"[[1003,70]]",Renwu_Lanlh,,
11011730,11,110003,"[11,15]",8215,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011731,11,110003,"[11,15]",8990,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011732,11,110003,"[11,15]",9785,"[[27542,1]]",Renwu_Lanlh,,
11011733,11,110003,"[16,21]",318,"[[1003,30]]",Renwu_Lanlh,,
11011734,11,110003,"[16,21]",795,"[[1002,300]]",Renwu_Zilh,,
11011735,11,110003,"[16,21]",1272,"[[1001,3]]",Renwu_Honglh,,
11011736,11,110003,"[16,21]",1749,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011737,11,110003,"[16,21]",2385,"[[1003,50]]",Renwu_Honglh,,
11011738,11,110003,"[16,21]",3021,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011739,11,110003,"[16,21]",3657,"[[7003,3]]",Renwu_Zilh,,
11011740,11,110003,"[16,21]",4293,"[[1003,50]]",Renwu_Lanlh,,
11011741,11,110003,"[16,21]",4929,"[[11001,1]]",Renwu_Honglh,,
11011742,11,110003,"[16,21]",5565,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011743,11,110003,"[16,21]",6201,"[[1002,500]]",Renwu_Zilh,,
11011744,11,110003,"[16,21]",6837,"[[22000,2]]",Renwu_Zilh,,
11011745,11,110003,"[16,21]",7632,"[[1003,70]]",Renwu_Lanlh,,
11011746,11,110003,"[16,21]",8427,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011747,11,110003,"[16,21]",9222,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011748,11,110003,"[16,21]",10017,"[[27542,1]]",Renwu_Lanlh,,
11011749,11,110003,"[22,26]",330,"[[1003,30]]",Renwu_Lanlh,,
11011750,11,110003,"[22,26]",825,"[[1002,300]]",Renwu_Zilh,,
11011751,11,110003,"[22,26]",1320,"[[1001,3]]",Renwu_Honglh,,
11011752,11,110003,"[22,26]",1815,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011753,11,110003,"[22,26]",2475,"[[1003,50]]",Renwu_Honglh,,
11011754,11,110003,"[22,26]",3135,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011755,11,110003,"[22,26]",3795,"[[7003,3]]",Renwu_Zilh,,
11011756,11,110003,"[22,26]",4455,"[[1003,50]]",Renwu_Lanlh,,
11011757,11,110003,"[22,26]",5115,"[[11001,1]]",Renwu_Honglh,,
11011758,11,110003,"[22,26]",5775,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011759,11,110003,"[22,26]",6435,"[[1002,500]]",Renwu_Zilh,,
11011760,11,110003,"[22,26]",7095,"[[22000,2]]",Renwu_Zilh,,
11011761,11,110003,"[22,26]",7920,"[[1003,70]]",Renwu_Lanlh,,
11011762,11,110003,"[22,26]",8745,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011763,11,110003,"[22,26]",9570,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011764,11,110003,"[22,26]",10395,"[[27542,1]]",Renwu_Lanlh,,
11011765,11,110003,"[27,31]",344,"[[1003,30]]",Renwu_Lanlh,,
11011766,11,110003,"[27,31]",860,"[[1002,300]]",Renwu_Zilh,,
11011767,11,110003,"[27,31]",1376,"[[1001,3]]",Renwu_Honglh,,
11011768,11,110003,"[27,31]",1892,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011769,11,110003,"[27,31]",2580,"[[1003,50]]",Renwu_Honglh,,
11011770,11,110003,"[27,31]",3268,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011771,11,110003,"[27,31]",3956,"[[7003,3]]",Renwu_Zilh,,
11011772,11,110003,"[27,31]",4644,"[[1003,50]]",Renwu_Lanlh,,
11011773,11,110003,"[27,31]",5332,"[[11001,1]]",Renwu_Honglh,,
11011774,11,110003,"[27,31]",6020,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011775,11,110003,"[27,31]",6708,"[[1002,500]]",Renwu_Zilh,,
11011776,11,110003,"[27,31]",7396,"[[22000,2]]",Renwu_Zilh,,
11011777,11,110003,"[27,31]",8256,"[[1003,70]]",Renwu_Lanlh,,
11011778,11,110003,"[27,31]",9116,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011779,11,110003,"[27,31]",9976,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011780,11,110003,"[27,31]",10836,"[[27542,1]]",Renwu_Lanlh,,
11011781,11,110003,"[32,36]",360,"[[1003,30]]",Renwu_Lanlh,,
11011782,11,110003,"[32,36]",900,"[[1002,300]]",Renwu_Zilh,,
11011783,11,110003,"[32,36]",1440,"[[1001,3]]",Renwu_Honglh,,
11011784,11,110003,"[32,36]",1980,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011785,11,110003,"[32,36]",2700,"[[1003,50]]",Renwu_Honglh,,
11011786,11,110003,"[32,36]",3420,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011787,11,110003,"[32,36]",4140,"[[7003,3]]",Renwu_Zilh,,
11011788,11,110003,"[32,36]",4860,"[[1003,50]]",Renwu_Lanlh,,
11011789,11,110003,"[32,36]",5580,"[[11001,1]]",Renwu_Honglh,,
11011790,11,110003,"[32,36]",6300,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011791,11,110003,"[32,36]",7020,"[[1002,500]]",Renwu_Zilh,,
11011792,11,110003,"[32,36]",7740,"[[22000,2]]",Renwu_Zilh,,
11011793,11,110003,"[32,36]",8640,"[[1003,70]]",Renwu_Lanlh,,
11011794,11,110003,"[32,36]",9540,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011795,11,110003,"[32,36]",10440,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011796,11,110003,"[32,36]",11340,"[[27542,1]]",Renwu_Lanlh,,
11011797,11,110003,"[37,41]",370,"[[1003,30]]",Renwu_Lanlh,,
11011798,11,110003,"[37,41]",925,"[[1002,300]]",Renwu_Zilh,,
11011799,11,110003,"[37,41]",1480,"[[1001,3]]",Renwu_Honglh,,
11011800,11,110003,"[37,41]",2035,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011801,11,110003,"[37,41]",2775,"[[1003,50]]",Renwu_Honglh,,
11011802,11,110003,"[37,41]",3515,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011803,11,110003,"[37,41]",4255,"[[7003,3]]",Renwu_Zilh,,
11011804,11,110003,"[37,41]",4995,"[[1003,50]]",Renwu_Lanlh,,
11011805,11,110003,"[37,41]",5735,"[[11001,1]]",Renwu_Honglh,,
11011806,11,110003,"[37,41]",6475,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011807,11,110003,"[37,41]",7215,"[[1002,500]]",Renwu_Zilh,,
11011808,11,110003,"[37,41]",7955,"[[22000,2]]",Renwu_Zilh,,
11011809,11,110003,"[37,41]",8880,"[[1003,70]]",Renwu_Lanlh,,
11011810,11,110003,"[37,41]",9805,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011811,11,110003,"[37,41]",10730,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011812,11,110003,"[37,41]",11655,"[[27542,1]]",Renwu_Lanlh,,
11011813,11,110003,"[42,59]",390,"[[1003,30]]",Renwu_Lanlh,,
11011814,11,110003,"[42,59]",975,"[[1002,300]]",Renwu_Zilh,,
11011815,11,110003,"[42,59]",1560,"[[1001,3]]",Renwu_Honglh,,
11011816,11,110003,"[42,59]",2145,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011817,11,110003,"[42,59]",2925,"[[1003,50]]",Renwu_Honglh,,
11011818,11,110003,"[42,59]",3705,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011819,11,110003,"[42,59]",4485,"[[7003,3]]",Renwu_Zilh,,
11011820,11,110003,"[42,59]",5265,"[[1003,50]]",Renwu_Lanlh,,
11011821,11,110003,"[42,59]",6045,"[[11001,1]]",Renwu_Honglh,,
11011822,11,110003,"[42,59]",6825,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011823,11,110003,"[42,59]",7605,"[[1002,500]]",Renwu_Zilh,,
11011824,11,110003,"[42,59]",8385,"[[22000,2]]",Renwu_Zilh,,
11011825,11,110003,"[42,59]",9360,"[[1003,70]]",Renwu_Lanlh,,
11011826,11,110003,"[42,59]",10335,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011827,11,110003,"[42,59]",11310,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011828,11,110003,"[42,59]",12285,"[[27542,1]]",Renwu_Lanlh,,
11011829,11,110004,"[11,15]",310,"[[1003,30]]",Renwu_Lanlh,,
11011830,11,110004,"[11,15]",775,"[[1002,300]]",Renwu_Zilh,,
11011831,11,110004,"[11,15]",1240,"[[1001,3]]",Renwu_Honglh,,
11011832,11,110004,"[11,15]",1705,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011833,11,110004,"[11,15]",2325,"[[1003,50]]",Renwu_Honglh,,
11011834,11,110004,"[11,15]",2945,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011835,11,110004,"[11,15]",3565,"[[7003,3]]",Renwu_Zilh,,
11011836,11,110004,"[11,15]",4185,"[[1003,50]]",Renwu_Lanlh,,
11011837,11,110004,"[11,15]",4805,"[[11001,1]]",Renwu_Honglh,,
11011838,11,110004,"[11,15]",5425,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011839,11,110004,"[11,15]",6045,"[[1002,500]]",Renwu_Zilh,,
11011840,11,110004,"[11,15]",6665,"[[22000,2]]",Renwu_Zilh,,
11011841,11,110004,"[11,15]",7440,"[[1003,70]]",Renwu_Lanlh,,
11011842,11,110004,"[11,15]",8215,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011843,11,110004,"[11,15]",8990,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011844,11,110004,"[11,15]",9785,"[[27535,1]]",Renwu_Lanlh,,
11011845,11,110004,"[16,21]",318,"[[1003,30]]",Renwu_Lanlh,,
11011846,11,110004,"[16,21]",795,"[[1002,300]]",Renwu_Zilh,,
11011847,11,110004,"[16,21]",1272,"[[1001,3]]",Renwu_Honglh,,
11011848,11,110004,"[16,21]",1749,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011849,11,110004,"[16,21]",2385,"[[1003,50]]",Renwu_Honglh,,
11011850,11,110004,"[16,21]",3021,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011851,11,110004,"[16,21]",3657,"[[7003,3]]",Renwu_Zilh,,
11011852,11,110004,"[16,21]",4293,"[[1003,50]]",Renwu_Lanlh,,
11011853,11,110004,"[16,21]",4929,"[[11001,1]]",Renwu_Honglh,,
11011854,11,110004,"[16,21]",5565,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011855,11,110004,"[16,21]",6201,"[[1002,500]]",Renwu_Zilh,,
11011856,11,110004,"[16,21]",6837,"[[22000,2]]",Renwu_Zilh,,
11011857,11,110004,"[16,21]",7632,"[[1003,70]]",Renwu_Lanlh,,
11011858,11,110004,"[16,21]",8427,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011859,11,110004,"[16,21]",9222,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011860,11,110004,"[16,21]",10017,"[[27535,1]]",Renwu_Lanlh,,
11011861,11,110004,"[22,26]",330,"[[1003,30]]",Renwu_Lanlh,,
11011862,11,110004,"[22,26]",825,"[[1002,300]]",Renwu_Zilh,,
11011863,11,110004,"[22,26]",1320,"[[1001,3]]",Renwu_Honglh,,
11011864,11,110004,"[22,26]",1815,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011865,11,110004,"[22,26]",2475,"[[1003,50]]",Renwu_Honglh,,
11011866,11,110004,"[22,26]",3135,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011867,11,110004,"[22,26]",3795,"[[7003,3]]",Renwu_Zilh,,
11011868,11,110004,"[22,26]",4455,"[[1003,50]]",Renwu_Lanlh,,
11011869,11,110004,"[22,26]",5115,"[[11001,1]]",Renwu_Honglh,,
11011870,11,110004,"[22,26]",5775,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011871,11,110004,"[22,26]",6435,"[[1002,500]]",Renwu_Zilh,,
11011872,11,110004,"[22,26]",7095,"[[22000,2]]",Renwu_Zilh,,
11011873,11,110004,"[22,26]",7920,"[[1003,70]]",Renwu_Lanlh,,
11011874,11,110004,"[22,26]",8745,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011875,11,110004,"[22,26]",9570,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011876,11,110004,"[22,26]",10395,"[[27535,1]]",Renwu_Lanlh,,
11011877,11,110004,"[27,31]",344,"[[1003,30]]",Renwu_Lanlh,,
11011878,11,110004,"[27,31]",860,"[[1002,300]]",Renwu_Zilh,,
11011879,11,110004,"[27,31]",1376,"[[1001,3]]",Renwu_Honglh,,
11011880,11,110004,"[27,31]",1892,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011881,11,110004,"[27,31]",2580,"[[1003,50]]",Renwu_Honglh,,
11011882,11,110004,"[27,31]",3268,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011883,11,110004,"[27,31]",3956,"[[7003,3]]",Renwu_Zilh,,
11011884,11,110004,"[27,31]",4644,"[[1003,50]]",Renwu_Lanlh,,
11011885,11,110004,"[27,31]",5332,"[[11001,1]]",Renwu_Honglh,,
11011886,11,110004,"[27,31]",6020,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011887,11,110004,"[27,31]",6708,"[[1002,500]]",Renwu_Zilh,,
11011888,11,110004,"[27,31]",7396,"[[22000,2]]",Renwu_Zilh,,
11011889,11,110004,"[27,31]",8256,"[[1003,70]]",Renwu_Lanlh,,
11011890,11,110004,"[27,31]",9116,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011891,11,110004,"[27,31]",9976,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011892,11,110004,"[27,31]",10836,"[[27535,1]]",Renwu_Lanlh,,
11011893,11,110004,"[32,36]",360,"[[1003,30]]",Renwu_Lanlh,,
11011894,11,110004,"[32,36]",900,"[[1002,300]]",Renwu_Zilh,,
11011895,11,110004,"[32,36]",1440,"[[1001,3]]",Renwu_Honglh,,
11011896,11,110004,"[32,36]",1980,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011897,11,110004,"[32,36]",2700,"[[1003,50]]",Renwu_Honglh,,
11011898,11,110004,"[32,36]",3420,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011899,11,110004,"[32,36]",4140,"[[7003,3]]",Renwu_Zilh,,
11011900,11,110004,"[32,36]",4860,"[[1003,50]]",Renwu_Lanlh,,
11011901,11,110004,"[32,36]",5580,"[[11001,1]]",Renwu_Honglh,,
