dialogid,avatar,emotion,index,bubbleimage,alias,paragraphs,
Home106_003_dialog_1_2,snowwhite01,default,2,,,"[['Home106_003_dialog_1_2',0,0]]",
Home106_003_dialog_1_3,Femaleplayer,default,1,,,"[['Home106_003_dialog_1_3',0,0]]",
Home106_004_dialog_1_1,snowwhite01,default,1,,,"[['Home106_004_dialog_1_1',0,0]]",
Home106_004_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_004_dialog_1_2',0,0]]",
Home106_005_dialog_1_1,snowwhite01,default,1,,,"[['Home106_005_dialog_1_1',0,0]]",
Home106_005_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_005_dialog_1_2',0,0]]",
Home106_006_dialog_1_1,snowwhite01,default,1,,,"[['Home106_006_dialog_1_1',0,0]]",
Home106_006_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_006_dialog_1_2',0,0]]",
Home106_007_dialog_1_1,snowwhite01,default,1,,,"[['Home106_007_dialog_1_1',0,0]]",
Home106_007_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_007_dialog_1_2',0,0]]",
Home106_008_dialog_1_1,Femaleplayer,default,1,,,"[['Home106_008_dialog_1_1',0,0]]",
Home106_008_dialog_1_2,snowwhite01,default,2,,,"[['Home106_008_dialog_1_2',0,0]]",
Home106_008_dialog_1_3,Femaleplayer,default,1,,,"[['Home106_008_dialog_1_3',0,0]]",
Home106_009_dialog_1_1,snowwhite01,default,1,,,"[['Home106_009_dialog_1_1',0,0]]",
Home106_009_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_009_dialog_1_2',0,0]]",
Home106_010_dialog_1_1,snowwhite01,default,1,,,"[['Home106_010_dialog_1_1',0,0]]",
Home106_010_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_010_dialog_1_2',0,0]]",
Home106_011_dialog_1_1,snowwhite01,default,1,,,"[['Home106_011_dialog_1_1',0,0]]",
Home106_011_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_011_dialog_1_2',0,0]]",
Home106_012_dialog_1_1,snowwhite01,default,1,,,"[['Home106_012_dialog_1_1',0,0]]",
Home106_012_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_012_dialog_1_2',0,0]]",
Home106_012_dialog_1_3,snowwhite01,default,1,,,"[['Home106_012_dialog_1_3',0,0]]",
Home106_013_dialog_1_1,snowwhite01,default,1,,,"[['Home106_013_dialog_1_1',0,0]]",
Home106_013_dialog_1_2,Femaleplayer,default,2,,,"[['Home106_013_dialog_1_2',0,0]]",
Home203_001_dialog_1_1,youngsorcerer01,default,1,,,"[['Home203_001_dialog_1_1',0,0]]",
Home203_001_dialog_1_2,Femaleplayer,default,2,,,"[['Home203_001_dialog_1_2',0,0]]",
Home203_001_dialog_1_3,youngsorcerer01,default,1,,,"[['Home203_001_dialog_1_3',0,0]]",
Home203_002_dialog_1_1,youngsorcerer01,default,1,,,"[['Home203_002_dialog_1_1',0,0]]",
Home203_002_dialog_1_2,Femaleplayer,default,2,,,"[['Home203_002_dialog_1_2',0,0]]",
Home203_003_dialog_1_1,youngsorcerer01,default,1,,,"[['Home203_003_dialog_1_1',0,0]]",
Home203_003_dialog_1_2,Femaleplayer,default,2,,,"[['Home203_003_dialog_1_2',0,0]]",
Home203_003_dialog_1_3,youngsorcerer01,default,1,,,"[['Home203_003_dialog_1_3',0,0]]",
Home203_003_dialog_1_4,Femaleplayer,default,2,,,"[['Home203_003_dialog_1_4',0,0]]",
Home308_001_dialog_1_1,whitehorse,default,1,,,"[['Home308_001_dialog_1_1',0,0]]",
Home308_001_dialog_1_2,Femaleplayer,default,2,,,"[['Home308_001_dialog_1_2',0,0]]",
Home308_001_dialog_1_3,whitehorse,default,1,,,"[['Home308_001_dialog_1_3',0,0]]",
Home308_002_dialog_1_1,whitehorse,default,1,,,"[['Home308_002_dialog_1_1',0,0]]",
Home308_002_dialog_1_2,Femaleplayer,default,2,,,"[['Home308_002_dialog_1_2',0,0]]",
Home308_003_dialog_1_1,whitehorse,default,1,,,"[['Home308_003_dialog_1_1',0,0]]",
Home308_003_dialog_1_2,Femaleplayer,default,2,,,"[['Home308_003_dialog_1_2',0,0]]",
Home308_004_dialog_1_1,Femaleplayer,default,1,,,"[['Home308_004_dialog_1_1',0,0]]",
Home308_004_dialog_1_2,whitehorse,default,2,,,"[['Home308_004_dialog_1_2',0,0]]",
Home308_004_dialog_1_3,Femaleplayer,default,1,,,"[['Home308_004_dialog_1_3',0,0]]",
Home308_004_dialog_1_4,whitehorse,default,2,,,"[['Home308_004_dialog_1_4',0,0]]",
Home112_001_dialog_1_1,ericwithdagger01,default,1,,,"[['Home112_001_dialog_1_1',0,0]]",
Home112_001_dialog_1_2,Femaleplayer,default,2,,,"[['Home112_001_dialog_1_2',0,0]]",
Home112_002_dialog_1_1,ericwithdagger01,default,1,,,"[['Home112_002_dialog_1_1',0,0]]",
Home112_002_dialog_1_2,Femaleplayer,default,2,,,"[['Home112_002_dialog_1_2',0,0]]",
Home112_003_dialog_1_1,Femaleplayer,default,1,,,"[['Home112_003_dialog_1_1',0,0]]",
Home112_003_dialog_1_2,ericwithdagger01,default,2,,,"[['Home112_003_dialog_1_2',0,0]]",
Home112_003_dialog_1_3,Femaleplayer,default,1,,,"[['Home112_003_dialog_1_3',0,0]]",
Home112_004_dialog_1_1,ericwithdagger01,default,1,,,"[['Home112_004_dialog_1_1',0,0]]",
Home112_004_dialog_1_2,Femaleplayer,default,2,,,"[['Home112_004_dialog_1_2',0,0]]",
Home113_001_dialog_1_1,mermaidalana01,default,1,,,"[['Home113_001_dialog_1_1',0,0]]",
Home113_001_dialog_1_2,Femaleplayer,default,2,,,"[['Home113_001_dialog_1_2',0,0]]",
Home113_002_dialog_1_1,mermaidalana01,default,1,,,"[['Home113_002_dialog_1_1',0,0]]",
Home113_002_dialog_1_2,Femaleplayer,default,2,,,"[['Home113_002_dialog_1_2',0,0]]",
Home113_003_dialog_1_1,Femaleplayer,default,1,,,"[['Home113_003_dialog_1_1',0,0]]",
Home113_003_dialog_1_2,mermaidalana01,default,2,,,"[['Home113_003_dialog_1_2',0,0]]",
Home113_003_dialog_1_3,Femaleplayer,default,1,,,"[['Home113_003_dialog_1_3',0,0]]",
Home113_003_dialog_1_4,mermaidalana01,default,2,,,"[['Home113_003_dialog_1_4',0,0]]",
Home202_001_dialog_1_1,evilqueenregina01,default,1,,,"[['Home202_001_dialog_1_1',0,0]]",
Home202_001_dialog_1_2,Femaleplayer,default,2,,,"[['Home202_001_dialog_1_2',0,0]]",
Home202_001_dialog_1_3,evilqueenregina01,default,1,,,"[['Home202_001_dialog_1_3',0,0]]",
Home202_002_dialog_1_1,evilqueenregina01,default,1,,,"[['Home202_002_dialog_1_1',0,0]]",
Home202_002_dialog_1_2,Femaleplayer,default,2,,,"[['Home202_002_dialog_1_2',0,0]]",
Home114_001_dialog_1_1,Femaleplayer,default,1,,,"[['Home114_001_dialog_1_1',0,0]]",
Home114_001_dialog_1_2,priestessava01,default,2,,,"[['Home114_001_dialog_1_2',0,0]]",
Home114_001_dialog_1_3,Femaleplayer,default,1,,,"[['Home114_001_dialog_1_3',0,0]]",
Home114_001_dialog_1_4,priestessava01,default,2,,,"[['Home114_001_dialog_1_4',0,0]]",
Home114_002_dialog_1_1,priestessava01,default,1,,,"[['Home114_002_dialog_1_1',0,0]]",
Home114_002_dialog_1_2,Femaleplayer,default,2,,,"[['Home114_002_dialog_1_2',0,0]]",
Home114_003_dialog_1_1,priestessava01,default,1,,,"[['Home114_003_dialog_1_1',0,0]]",
Home114_003_dialog_1_2,Femaleplayer,default,2,,,"[['Home114_003_dialog_1_2',0,0]]",
Home115_001_dialog_1_1,seakingtriton01,default,1,,,"[['Home115_001_dialog_1_1',0,0]]",
Home115_001_dialog_1_2,Femaleplayer,default,2,,,"[['Home115_001_dialog_1_2',0,0]]",
Home115_003_dialog_1_1,seakingtriton01,default,1,,,"[['Home115_003_dialog_1_1',0,0]]",
Home115_003_dialog_1_2,Femaleplayer,default,2,,,"[['Home115_003_dialog_1_2',0,0]]",
Home115_004_dialog_1_1,seakingtriton01,default,1,,,"[['Home115_004_dialog_1_1',0,0]]",
Home115_004_dialog_1_2,Femaleplayer,default,2,,,"[['Home115_004_dialog_1_2',0,0]]",
Home115_004_dialog_1_3,seakingtriton01,default,1,,,"[['Home115_004_dialog_1_3',0,0]]",
Home115_004_dialog_1_4,Femaleplayer,default,2,,,"[['Home115_004_dialog_1_4',0,0]]",
Home115_005_dialog_1_1,seakingtriton01,default,1,,,"[['Home115_005_dialog_1_1',0,0]]",
Home115_005_dialog_1_2,Femaleplayer,default,2,,,"[['Home115_005_dialog_1_2',0,0]]",
Home115_005_dialog_1_3,seakingtriton01,default,1,,,"[['Home115_005_dialog_1_3',0,0]]",
Home115_007_dialog_1_1,Femaleplayer,default,1,,,"[['Home115_007_dialog_1_1',0,0]]",
Home115_007_dialog_1_2,seakingtriton01,default,2,,,"[['Home115_007_dialog_1_2',0,0]]",
Home115_007_dialog_1_3,Femaleplayer,default,1,,,"[['Home115_007_dialog_1_3',0,0]]",
Home115_008_dialog_1_1,seakingtriton01,default,1,,,"[['Home115_008_dialog_1_1',0,0]]",
Home115_008_dialog_1_2,Femaleplayer,default,2,,,"[['Home115_008_dialog_1_2',0,0]]",
Home115_009_dialog_1_1,seakingtriton01,default,1,,,"[['Home115_009_dialog_1_1',0,0]]",
Home115_009_dialog_1_2,Femaleplayer,default,2,,,"[['Home115_009_dialog_1_2',0,0]]",
Home115_009_dialog_1_3,seakingtriton01,default,1,,,"[['Home115_009_dialog_1_3',0,0]]",
Home115_011_dialog_1_1,seakingtriton01,default,1,,,"[['Home115_011_dialog_1_1',0,0]]",
Home115_011_dialog_1_2,Femaleplayer,default,2,,,"[['Home115_011_dialog_1_2',0,0]]",
Home208_001_dialog_1_1,pokerpawns,default,1,,,"[['Home208_001_dialog_1_1',0,0]]",
Home208_001_dialog_1_2,Femaleplayer,default,2,,,"[['Home208_001_dialog_1_2',0,0]]",
Home208_001_dialog_1_3,pokerpawns,default,1,,,"[['Home208_001_dialog_1_3',0,0]]",
Home208_003_dialog_1_1,pokerpawns,default,1,,,"[['Home208_003_dialog_1_1',0,0]]",
Home208_003_dialog_1_2,Femaleplayer,default,2,,,"[['Home208_003_dialog_1_2',0,0]]",
Home208_003_dialog_1_3,pokerpawns,default,1,,,"[['Home208_003_dialog_1_3',0,0]]",
Home208_003_dialog_1_4,Femaleplayer,default,2,,,"[['Home208_003_dialog_1_4',0,0]]",
Home208_004_dialog_1_1,pokerpawns,default,1,,,"[['Home208_004_dialog_1_1',0,0]]",
Home208_004_dialog_1_2,Femaleplayer,default,2,,,"[['Home208_004_dialog_1_2',0,0]]",
Home208_007_dialog_1_1,pokerpawns,default,1,,,"[['Home208_007_dialog_1_1',0,0]]",
Home208_007_dialog_1_2,Femaleplayer,default,2,,,"[['Home208_007_dialog_1_2',0,0]]",
Home208_007_dialog_1_3,pokerpawns,default,1,,,"[['Home208_007_dialog_1_3',0,0]]",
Home117_001_dialog_1_1,Femaleplayer,default,1,,,"[['Home117_001_dialog_1_1',0,0]]",
Home117_001_dialog_1_2,princefinn01,default,2,,,"[['Home117_001_dialog_1_2',0,0]]",
Home117_001_dialog_1_3,Femaleplayer,default,1,,,"[['Home117_001_dialog_1_3',0,0]]",
Home117_002_dialog_1_1,princefinn01,default,1,,,"[['Home117_002_dialog_1_1',0,0]]",
Home117_002_dialog_1_2,Femaleplayer,default,2,,,"[['Home117_002_dialog_1_2',0,0]]",
Home117_004_dialog_1_1,princefinn01,default,1,,,"[['Home117_004_dialog_1_1',0,0]]",
Home117_004_dialog_1_2,Femaleplayer,default,2,,,"[['Home117_004_dialog_1_2',0,0]]",
Home101_001after_dialog_1_1,Adelina01,default,1,,,"[['Home101_001after_dialog_1_1',0,0]]",
Home101_001after_dialog_1_2,Femaleplayer,default,2,,,"[['Home101_001after_dialog_1_2',0,0]]",
Home101_001after_dialog_1_3,Adelina01,default,1,,,"[['Home101_001after_dialog_1_3',0,0]]",
Home101_005after_dialog_1_1,princelouis01,default,1,,,"[['Home101_005after_dialog_1_1',0,0]]",
Home101_009after_dialog_1_1,Elina01,default_nowings,1,,,"[['Home101_009after_dialog_1_1',0,0]]",
Home101_009after_dialog_1_2,Femaleplayer,default,2,,,"[['Home101_009after_dialog_1_2',0,0]]",
Home101_009after_dialog_1_3,Elina01,default_nowings,1,,,"[['Home101_009after_dialog_1_3',0,0]]",
Home102_002after_dialog_1_1,Adelina01,default,1,,,"[['Home102_002after_dialog_1_1',0,0]]",
Home102_002after_dialog_1_2,Femaleplayer,default,2,,,"[['Home102_002after_dialog_1_2',0,0]]",
Home102_002after_dialog_1_3,Adelina01,default,1,,,"[['Home102_002after_dialog_1_3',0,0]]",
Home102_002after_dialog_1_4,Femaleplayer,default,2,,,"[['Home102_002after_dialog_1_4',0,0]]",
Home102_007after_dialog_1_1,Femaleplayer,default,1,,,"[['Home102_007after_dialog_1_1',0,0]]",
Home102_007after_dialog_1_2,Adelina01,default,2,,,"[['Home102_007after_dialog_1_2',0,0]]",
Home102_009after_dialog_1_1,Femaleplayer,default,1,,,"[['Home102_009after_dialog_1_1',0,0]]",
Home102_009after_dialog_1_2,cinderella01,default,2,,,"[['Home102_009after_dialog_1_2',0,0]]",
Home103_008after_dialog_1_1,Lacey01,default,1,,,"[['Home103_008after_dialog_1_1',0,0]]",
Home104_001after_dialog_1_1,Femaleplayer,default,1,,,"[['Home104_001after_dialog_1_1',0,0]]",
Home104_001after_dialog_1_2,Adelina01,default,2,,,"[['Home104_001after_dialog_1_2',0,0]]",
Home104_004after_dialog_1_1,cinderella01,default,1,,,"[['Home104_004after_dialog_1_1',0,0]]",
Home110_004after_dialog_1_1,snowwhitemom01,default,1,,,"[['Home110_004after_dialog_1_1',0,0]]",
Home110_005after_dialog_1_1,Adelina01,default,1,,,"[['Home110_005after_dialog_1_1',0,0]]",
Home110_013after_dialog_1_1,Elina01,default_nowings,1,,,"[['Home110_013after_dialog_1_1',0,0]]",
Home111_005after_dialog_1_1,Doris01,default,1,,,"[['Home111_005after_dialog_1_1',0,0]]",
Home111_005after_dialog_1_2,Femaleplayer,default,2,,,"[['Home111_005after_dialog_1_2',0,0]]",
Home108_003after_dialog_1_1,cinderella01,default,1,,,"[['Home108_003after_dialog_1_1',0,0]]",
Home108_003after_dialog_1_2,Femaleplayer,default,2,,,"[['Home108_003after_dialog_1_2',0,0]]",
Home108_003after_dialog_1_3,snowwhite01,default,1,,,"[['Home108_003after_dialog_1_3',0,0]]",
Home108_004after_dialog_1_1,dwarfd01,default,1,,,"[['Home108_004after_dialog_1_1',0,0]]",
Home108_009after_dialog_1_1,sorcererguilty01,default,1,,,"[['Home108_009after_dialog_1_1',0,0]]",
Home207_001after_dialog_1_1,cinderella01,default,1,,,"[['Home207_001after_dialog_1_1',0,0]]",
Home207_004after_dialog_1_1,princelouis01,default,1,,,"[['Home207_004after_dialog_1_1',0,0]]",
Home201_002after_dialog_1_1,dwarfd01,default,1,,,"[['Home201_002after_dialog_1_1',0,0]]",
Home201_002after_dialog_1_2,Femaleplayer,default,2,,,"[['Home201_002after_dialog_1_2',0,0]]",
Home107_001after_dialog_1_1,Elina01,default_nowings,1,,,"[['Home107_001after_dialog_1_1',0,0]]",
Home106_002after_dialog_1_1,princeflorian01,default,1,,,"[['Home106_002after_dialog_1_1',0,0]]",
Home203_003after_dialog_1_1,dwarfd01,default,1,,,"[['Home203_003after_dialog_1_1',0,0]]",
Home203_003after_dialog_1_2,Femaleplayer,default,2,,,"[['Home203_003after_dialog_1_2',0,0]]",
Home308_002after_dialog_1_1,mermaidairel01,default,1,,,"[['Home308_002after_dialog_1_1',0,0]]",
Home202_001after_dialog_1_1,Adelina01,default,1,,,"[['Home202_001after_dialog_1_1',0,0]]",
Home202_001after_dialog_1_2,Femaleplayer,default,2,,,"[['Home202_001after_dialog_1_2',0,0]]",
Home115_004after_dialog_1_1,princelouis01,default,1,,,"[['Home115_004after_dialog_1_1',0,0]]",
Home115_008after_dialog_1_1,snowwhitemom01,default,1,,,"[['Home115_008after_dialog_1_1',0,0]]",
Home208_004after_dialog_1_1,princefinn01,default,1,,,"[['Home208_004after_dialog_1_1',0,0]]",
Home117_004after_dialog_1_1,sorcererguilty01,default,1,,,"[['Home117_004after_dialog_1_1',0,0]]",
Event18_dialog_001BrightCoin1_1_1,Femaleplayer,amazed,1,,,"[['Event18_dialog_001BrightCoin1_1_1',0,0]]",
Event18_dialog_001BrightCoin1_1_2,airelhumanbeing01,default,2,,,"[['Event18_dialog_001BrightCoin1_1_2',0,0]]",
Event18_dialog_001BrightCoin1_1_3,mirror01,amazed,3,,,"[['Event18_dialog_001BrightCoin1_1_3',0,0]]",
Event18_dialog_001BrightCoin1_1_4,airelhumanbeing01,default,2,,,"[['Event18_dialog_001BrightCoin1_1_4',0,0]]",
Event18_dialog_001BrightCoin1_1_5,mirror01,default,3,bubble_event18_brightcoin,,"[['Event18_dialog_001BrightCoin1_1_5',0,0]]",
Event18_dialog_002BrightCoin2_1_1,airelhumanbeing01,default,1,bubble_event18_fog,,"[['Event18_dialog_002BrightCoin2_1_1',0,0]]",
Event18_dialog_002BrightCoin2_1_2,Femaleplayer,think,2,,,"[['Event18_dialog_002BrightCoin2_1_2',0,0]]",
Event18_dialog_002BrightCoin2_1_3,mirror01,default,3,,,"[['Event18_dialog_002BrightCoin2_1_3',0,1]]",
Event18_dialog_002BrightCoin2_1_4,Femaleplayer,default,2,bubble_event18_brightcoin,,"[['Event18_dialog_002BrightCoin2_1_4',0,1]]",
Event18_dialog_004GachaMachine1_1_1,airelhumanbeing01,default,1,,,"[['Event18_dialog_004GachaMachine1_1_1',0,0]]",
Event18_dialog_004GachaMachine1_1_2,Femaleplayer,default,2,,,"[['Event18_dialog_004GachaMachine1_1_2',0,0]]",
Event18_dialog_004GachaMachine1_1_3,mirror01,default,3,,,"[['Event18_dialog_004GachaMachine1_1_3',0,0]]",
Event18_dialog_004GachaMachine1_1_4,Femaleplayer,think,2,,,"[['Event18_dialog_004GachaMachine1_1_4',0,0]]",
Event18_dialog_007Shrine1_1_1,airelhumanbeing01,default,1,,,"[['Event18_dialog_007Shrine1_1_1',0,0]]",
Event18_dialog_007Shrine1_1_2,Femaleplayer,amazed,2,,,"[['Event18_dialog_007Shrine1_1_2',0,0]]",
Event18_dialog_007Shrine1_1_3,airelhumanbeing01,default,1,bubble_event18_shrine,,"[['Event18_dialog_007Shrine1_1_3',0,0]]",
Event18_dialog_007Shrine1_1_4,mirror01,happy,3,,,"[['Event18_dialog_007Shrine1_1_4',0,0]]",
Event18_dialog_007Shrine1_1_5,Femaleplayer,default,2,,,"[['Event18_dialog_007Shrine1_1_5',0,0]]",
Event18_dialog_008Shrine2_1_1,Femaleplayer,default,1,,,"[['Event18_dialog_008Shrine2_1_1',0,0]]",
Event18_dialog_008Shrine2_1_2,airelhumanbeing01,default,2,,,"[['Event18_dialog_008Shrine2_1_2',0,0]]",
Event18_dialog_008Shrine2_1_3,mirror01,default,3,,,"[['Event18_dialog_008Shrine2_1_3',0,0]]",
Event18_dialog_010NewDiscovery1_1_1,airelhumanbeing01,default,1,,,"[['Event18_dialog_010NewDiscovery1_1_1',0,0]]",
Event18_dialog_010NewDiscovery1_1_2,Femaleplayer,think,2,,,"[['Event18_dialog_010NewDiscovery1_1_2',0,0]]",
Event18_dialog_010NewDiscovery1_1_3,airelhumanbeing01,default,1,,,"[['Event18_dialog_010NewDiscovery1_1_3',0,0]]",
Event18_dialog_010NewDiscovery1_1_4,mirror01,amazed,3,,,"[['Event18_dialog_010NewDiscovery1_1_4',0,0]]",
Event18_dialog_010NewDiscovery1_1_5,Femaleplayer,sad,2,,,"[['Event18_dialog_010NewDiscovery1_1_5',0,0]]",
Event18_dialog_010NewDiscovery1_1_6,mirror01,sad,3,,,"[['Event18_dialog_010NewDiscovery1_1_6',0,0]]",
Event18_dialog_010NewDiscovery1_1_7,airelhumanbeing01,default,1,,,"[['Event18_dialog_010NewDiscovery1_1_7',0,0]]",
Event18_dialog_010NewDiscovery1_1_8,Femaleplayer,default,2,,,"[['Event18_dialog_010NewDiscovery1_1_8',0,0]]",
Event18_dialog_011NewDiscovery2_1_1,airelhumanbeing01,default,1,,,"[['Event18_dialog_011NewDiscovery2_1_1',0,0]]",
Event18_dialog_011NewDiscovery2_1_2,mirror01,amazed,2,,,"[['Event18_dialog_011NewDiscovery2_1_2',0,0]]",
Event18_dialog_011NewDiscovery2_1_3,Femaleplayer,think,3,,,"[['Event18_dialog_011NewDiscovery2_1_3',0,0]]",
Event18_dialog_011NewDiscovery2_1_4,airelhumanbeing01,default,1,,,"[['Event18_dialog_011NewDiscovery2_1_4',0,0]]",
Event18_dialog_011NewDiscovery2_1_5,mirror01,default,2,,,"[['Event18_dialog_011NewDiscovery2_1_5',0,0]]",
Event18_dialog_011NewDiscovery2_1_6,Femaleplayer,default,3,,,"[['Event18_dialog_011NewDiscovery2_1_6',0,0]]",
Event18_dialog_013CelebrationCostume3_1_1,Femaleplayer,default,1,,,"[['Event18_dialog_013CelebrationCostume3_1_1',0,0]]",
Event18_dialog_013CelebrationCostume3_1_2,mirror01,amazed,2,,,"[['Event18_dialog_013CelebrationCostume3_1_2',0,0]]",
Event18_dialog_013CelebrationCostume3_1_3,airelhumanbeing01,default,3,,,"[['Event18_dialog_013CelebrationCostume3_1_3',0,0]]",
Event18_dialog_013CelebrationCostume3_1_4,mirror01,default,2,,,"[['Event18_dialog_013CelebrationCostume3_1_4',0,0]]",
Event18_dialog_015TheSlide2_1_1,Femaleplayer,default,1,,,"[['Event18_dialog_015TheSlide2_1_1',0,0]]",
Event18_dialog_015TheSlide2_1_2,hannah01,defaultIdle,2,,,"[['Event18_dialog_015TheSlide2_1_2',0,0]]",
Event18_dialog_015TheSlide2_1_3,mirror01,sad,3,,,"[['Event18_dialog_015TheSlide2_1_3',0,0]]",
Event18_dialog_015TheSlide2_1_4,Femaleplayer,default,1,,,"[['Event18_dialog_015TheSlide2_1_4',0,0]]",
Event18_dialog_015TheSlide2_1_5,hannah01,defaultIdle,2,,,"[['Event18_dialog_015TheSlide2_1_5',0,0]]",
Event18_dialog_015TheSlide2_1_6,mirror01,default,3,,,"[['Event18_dialog_015TheSlide2_1_6',0,0]]",
Event18_dialog_015TheSlide2_1_7,Femaleplayer,think,1,bubble_event18_pinkslide,,"[['Event18_dialog_015TheSlide2_1_7',0,0]]",
Event18_dialog_016TheSlide3_1_1,hannah01,defaultIdle,1,,,"[['Event18_dialog_016TheSlide3_1_1',0,0]]",
Event18_dialog_016TheSlide3_1_2,Femaleplayer,default,2,,,"[['Event18_dialog_016TheSlide3_1_2',0,0]]",
Event18_dialog_016TheSlide3_1_3,hannah01,defaultIdle,1,,,"[['Event18_dialog_016TheSlide3_1_3',0,0]]",
Event18_dialog_016TheSlide3_1_4,airelhumanbeing01,default,3,,,"[['Event18_dialog_016TheSlide3_1_4',0,0]]",
Event18_dialog_016TheSlide3_1_5,hannah01,defaultIdle,1,,,"[['Event18_dialog_016TheSlide3_1_5',0,0]]",
Event18_dialog_016TheSlide3_1_6,Femaleplayer,default,2,,,"[['Event18_dialog_016TheSlide3_1_6',0,0]]",
Event18_dialog_016TheSlide3_1_7,hannah01,defaultIdle,1,,,"[['Event18_dialog_016TheSlide3_1_7',0,0]]",
Event18_dialog_017NewDiscovery3_1_1,Femaleplayer,default,1,,,"[['Event18_dialog_017NewDiscovery3_1_1',0,0]]",
Event18_dialog_017NewDiscovery3_1_2,mirror01,default,2,,,"[['Event18_dialog_017NewDiscovery3_1_2',0,0]]",
Event18_dialog_017NewDiscovery3_1_3,airelhumanbeing01,default,3,,,"[['Event18_dialog_017NewDiscovery3_1_3',0,0]]",
Event18_dialog_017NewDiscovery3_1_4,mirror01,default,2,,,"[['Event18_dialog_017NewDiscovery3_1_4',0,0]]",
Event18_dialog_017NewDiscovery3_1_5,Femaleplayer,sad,1,,,"[['Event18_dialog_017NewDiscovery3_1_5',0,0]]",
Event18_dialog_021ClimateMystery3_1_1,Femaleplayer,default,1,,,"[['Event18_dialog_021ClimateMystery3_1_1',0,0]]",
Event18_dialog_021ClimateMystery3_1_2,businessmanhans01,default,2,,,"[['Event18_dialog_021ClimateMystery3_1_2',0,0]]",
Event18_dialog_021ClimateMystery3_1_3,mirror01,default,3,,,"[['Event18_dialog_021ClimateMystery3_1_3',0,0]]",
Event18_dialog_021ClimateMystery3_1_4,businessmanhans01,default,2,,,"[['Event18_dialog_021ClimateMystery3_1_4',0,0]]",
Event18_dialog_021ClimateMystery3_1_5,Femaleplayer,think,1,,,"[['Event18_dialog_021ClimateMystery3_1_5',0,0]]",
Event18_dialog_021ClimateMystery3_1_6,businessmanhans01,default,2,,,"[['Event18_dialog_021ClimateMystery3_1_6',0,0]]",
Event18_dialog_026MagicBox4_1_1,airelhumanbeing01,default,1,,,"[['Event18_dialog_026MagicBox4_1_1',0,0]]",
Event18_dialog_026MagicBox4_1_2,petscuttle,default,2,,,"[['Event18_dialog_026MagicBox4_1_2',0,0]]",
Event18_dialog_026MagicBox4_1_3,Femaleplayer,think,3,,,"[['Event18_dialog_026MagicBox4_1_3',0,0]]",
Event18_dialog_026MagicBox4_1_4,petscuttle,default,2,,,"[['Event18_dialog_026MagicBox4_1_4',0,0]]",
Event18_dialog_026MagicBox4_1_5,Femaleplayer,default,3,,,"[['Event18_dialog_026MagicBox4_1_5',0,0]]",
Event18_dialog_026MagicBox4_1_6,petscuttle,default,2,,,"[['Event18_dialog_026MagicBox4_1_6',0,0]]",
Event18_dialog_026MagicBox4_1_7,Femaleplayer,default,3,,,"[['Event18_dialog_026MagicBox4_1_7',0,0]]",
Event18_dialog_030ReceptionArea2_1_1,petscuttle,default,1,,,"[['Event18_dialog_030ReceptionArea2_1_1',0,0]]",
Event18_dialog_030ReceptionArea2_1_2,Femaleplayer,default,2,,,"[['Event18_dialog_030ReceptionArea2_1_2',0,0]]",
Event18_dialog_030ReceptionArea2_1_3,mirror01,default,3,,,"[['Event18_dialog_030ReceptionArea2_1_3',0,0]]",
Event18_dialog_030ReceptionArea2_1_4,Femaleplayer,think,2,bubble_event18_outdoorrestaurant,,"[['Event18_dialog_030ReceptionArea2_1_4',0,0]]",
Event18_dialog_031ReceptionArea3_1_1,petscuttle,default,1,,,"[['Event18_dialog_031ReceptionArea3_1_1',0,0]]",
Event18_dialog_031ReceptionArea3_1_2,mirror01,default,2,,,"[['Event18_dialog_031ReceptionArea3_1_2',0,0]]",
Event18_dialog_031ReceptionArea3_1_3,petscuttle,default,1,,,"[['Event18_dialog_031ReceptionArea3_1_3',0,0]]",
Event18_dialog_031ReceptionArea3_1_4,mirror01,amazed,2,,,"[['Event18_dialog_031ReceptionArea3_1_4',0,0]]",
