id,cleared,collectrewards,taskunlock,levelmax,CleanOnDramaBegin,levelitem1,rewarditem1,levelitem2,rewarditem2,levelitem3,rewarditem3,levelitem4,rewarditem4,levelitem5,rewarditem5,levelitem6,rewarditem6,levelitem7,rewarditem7,levelitem8,rewarditem8,levelitem9,rewarditem9,levelitem10,rewarditem10,levelitem11,rewarditem11,levelitem12,rewarditem12,ispaylabel,
509,1,[],Mission14_005rescueb,2,,"[[1003,20]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
489,1,[],Mission14_004confluenceb,2,zone14_004PoisonRapunzel1,"[[4305,2]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
510,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
511,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
512,0,[],Eventmission2_002Roseroad,2,,"[[4188,10],[2001,50]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
513,0,[],,2,,"[[4188,15],[2002,10]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
514,0,[],,2,,"[[4188,10],[3004,2]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
515,0,[],,2,,"[[4188,15],[3005,2]]","[['4182',1],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
519,1,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
520,0,[],Mission15_001Celebration,2,,"[[4310,3],[4311,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
521,0,[],Mission15_004SpecialGift,2,,"[[4312,3],[4313,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
522,0,[],Mission15_006RestoreWay,2,,"[[4314,3],[4315,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
523,0,[],Mission15_010MermaidPotion2,3,,"[[1003,30]]","[['1000',50]]","[[4316,3],[4322,3]]","[['1000',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
524,0,[],Mission15_012GoToSurprise,2,,"[[4317,3],[4318,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
525,0,[],Mission15_014LastSurprise,2,,"[[4319,3],[4320,3]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
526,1,[],Mission15_008FindQueen,2,,"[[1003,20]]","[['1000',40],['4322',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
547,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
548,1,[],Mission15_008FindQueen,2,,"[[1003,20]]","[['1000',30],['4322',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
549,1,[],Mission15_008FindQueen,2,,"[[1003,20]]","[['1000',30],['4322',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
550,0,[],Mission15_007Telpher,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
555,1,[],Mission16_001Flyingletter1,2,,"[[1003,50]]","[['1000',100],[1003,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
556,1,"[[117001,1]]",Mission16_003Flyingletter2,2,,"[[4511,8]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
557,0,[],Mission16_005Hightower,3,,"[[4512,10]]","[['1000',100]]","[[4513,10]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
558,0,[],Mission16_008GuideOfTree,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
559,0,[],Mission16_008GuideOfTree,2,,"[[4517,1]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
560,0,[],Mission16_011HideTrace,2,,"[[1003,50]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
562,0,[],Mission16_014FindTheTruth,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
563,0,[],Mission16_015Witchstrack1,2,,"[[4515,15]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
564,0,[],Mission16_013DangerVisits,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
575,1,[],Mission16_002Box,2,,"[[1003,50]]","[['1000',100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
576,1,[],Mission16_007Makeup,2,,"[[1003,50]]","[['1000',100],[1001,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
577,1,[],Mission16_001Flyingletter1,2,,"[[1003,50]]","[['1000',100],[1003,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
578,1,[],Mission16_004Man,2,,"[[1003,50]]","[['1000',100],[1002,200]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
583,0,[],Mission4richman_008findthecompass,2,,"[[1003,30]]","[['1000',60],[1002,100]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
607,0,[],Mission17_006thief1,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
608,0,[],Mission17_006thief1,2,,"[[4521,3]]","[['1000',80],['4522',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
609,0,[],Mission17_009news,2,,"[[4523,6],[4524,8]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
610,0,[],Mission17_009news,2,,"[[4526,5],[4527,7]]","[['4530',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
611,0,[],Mission17_009news,2,,"[[4526,5],[4527,7]]","[['4530',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
612,0,[],Mission17_009news,2,,"[[4526,5],[4527,7]]","[['4530',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
614,0,[],Mission17_012chicken,2,,"[[1003,55]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
615,0,[],Mission17_014photoframe1,2,,"[[1003,55]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
616,0,[],Mission17_014photoframe1,2,,"[[1003,55]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
617,0,[],Mission17_014photoframe1,2,,"[[4528,10]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
619,0,[],Mission17_016thatplace,2,,"[[1003,60]]","[['1000',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
620,0,[],Mission17_016thatplace,2,,"[[1003,60]]","[['1000',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
621,0,[],Mission17_017saveLeonie,3,,"[[4529,1]]",[],"[[4539,12]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
640,0,[],Mission17_000holyplace,2,,"[[1003,55]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
641,0,[],Mission16_014FindTheTruth,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
642,0,[],Mission16_014FindTheTruth,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
643,0,[],Mission17_017saveLeonie,2,,"[[1003,65]]","[['4531',1],['1000',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
644,0,[],Mission17_017saveLeonie,2,,"[[1003,65]]","[['4531',1],['1000',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
645,0,[],Mission16_014FindTheTruth,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
646,0,[],Mission16_014FindTheTruth,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
649,0,[],Mission16_014FindTheTruth,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
651,0,[],Mission18_001preparation1,2,,"[[4532,7],[4533,8]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
652,0,[],Mission18_003dangerous,2,,"[[4534,10]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
653,0,[],Mission18_006lostletter,2,,"[[4535,8],[4536,9]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
654,0,[],Mission18_011hinder,2,,"[[4537,10],[4538,12]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
655,0,[],Mission18_013crisis,2,,"[[4540,10],[4541,12]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
656,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
658,0,[],Mission18_015coincident,2,,"[[1003,75]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
659,0,[],Mission18_016suspicion,2,,"[[1003,65]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
660,0,[],Mission18_016suspicion,2,,"[[1003,65]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
661,0,[],Mission18_019restless,2,,"[[4542,18]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
686,0,[],Mission19_002thornsblockingroad,3,,"[[4543,6]]","[['1000',80]]","[[4546,3]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
687,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
688,0,[],Mission19_004weirdseal,2,,"[[4548,8],[4547,10]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
689,0,[],,2,,"[[4557,9]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
690,0,[],Mission19_005wakeupaaron,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
691,0,[],Mission19_006confusedmemory1,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
692,0,[],Mission19_007confusedmemory2,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
695,0,[],Mission19_010closeathand,2,,"[[4543,12]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
696,0,[],Mission19_012witchsrevenge1,2,,"[[4553,5]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
699,0,[],Mission19_013witchsrevenge2,2,,"[[4554,1],[4555,15]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
700,0,[],Mission19_014summonwitch,2,,"[[4556,20]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
104378,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
731,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
732,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
734,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
736,0,[],Mission18_002darkmatterreappearance,2,,"[[5009,30],[5011,20],[3032,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
737,0,[],Mission18_003Ninosanomaly,2,,"[[5011,20],[4258,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
738,0,[],Mission18_003Ninosanomaly,2,,"[[5011,20],[4258,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
739,0,[],Mission18_003Ninosanomaly,2,,"[[5011,20],[4258,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
740,0,[],Mission18_003Ninosanomaly,2,,"[[5011,20],[4258,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
741,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
742,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
744,0,[],Mission18_003Ninosanomaly,2,,"[[3006,5],[3016,3],[5012,15]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
746,0,[],Mission18_004trappeddragon,2,,"[[1003,30]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
747,0,[],Mission18_004trappeddragon,2,zone18_005PurifyingtheDragon,"[[4259,18]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
748,0,[],,2,,"[[5009,30],[5011,20],[3008,3]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
749,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
750,0,[],Mission18_008HiddenDragonNest,2,,"[[4255,3],[3008,3]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
751,0,[],Mission18_009methodofrestraint1,2,,"[[4255,3],[3008,3]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
755,1,"[[14191,2]]",Mission18_007clues,2,,"[[3002,5],[3024,2],[4259,6]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
756,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
771,0,[],,2,,"[[4303,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
772,0,[],Mission19_001Lightupahead,3,,"[[4305,4]]","[['1000',80]]","[[4303,3]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
774,0,[],Mission19_004ForgedSpar,2,,"[[4301,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
775,0,[],Mission19_004ForgedSpar,2,,"[[4301,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
777,0,[],Mission19_005Buildrails,2,,"[[5009,20],[3021,2],[3032,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
780,0,[],Mission19_006Moveforward,2,,"[[4302,4]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
783,0,"[[14201,2]]",Mission19_008Hisplaymate,2,,"[[5001,20],[3002,5],[3024,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
784,1,[],Mission19_007Weirdfence,2,,"[[4070,30]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
785,0,[],Mission19_009BrokenDragonNest,2,,"[[4301,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
786,0,[],Mission19_011Opendoor,2,,"[[5011,20],[3020,3],[3021,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
787,0,[],,2,,"[[4303,1]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
789,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
800,0,[],Eventmission4_002WhereistheDragon,2,,"[[4310,6],[2001,10]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
802,0,[],Eventmission4_000CallGodBall,2,,"[[1003,15]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
808,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
810,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
813,0,[],Eventmission4_029DragonGodontheWay,2,,"[[4311,2],[4316,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
815,0,[],Eventmission4_002WhereistheDragon,2,,"[[4311,1]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
819,0,[],Eventmission4_004FindCopperStringDragon,2,,"[[4313,2],[4317,5]]","[['1000',60],['4330',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
820,0,[],Eventmission4_005SuspiciousSpring,2,,"[[4313,3],[4317,5]]","[['1000',60],['4330',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
821,0,[],Eventmission4_017HungrySamael,2,,"[[4313,3],[4317,10]]","[['1000',60],['4330',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
822,0,[],Eventmission4_005SuspiciousSpring,2,,"[[4313,3],[4317,5]]","[['1000',60],['4330',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
823,0,[],Eventmission4_005SuspiciousSpring,2,,"[[4313,3],[4317,5]]","[['1000',60],['4330',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
824,0,[],Eventmission4_005SuspiciousSpring,2,,"[[4313,3],[4317,10]]","[['1000',60],['4330',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
826,0,[],Eventmission4_008ContinuetoGo,2,,"[[4311,3],[4318,8]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
827,0,[],Eventmission4_009BrokenFlowerStand,2,,"[[4311,3],[4318,8]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
828,0,[],Eventmission4_009BrokenFlowerStand,2,,"[[4311,3],[4318,8]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
831,0,[],Eventmission4_010CopperStringsGuide,2,,"[[4314,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
832,0,[],Eventmission4_011ExcitedCopperStrings,2,,"[[4314,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
833,0,[],Eventmission4_011ExcitedCopperStrings,2,,"[[4314,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
834,1,[],Eventmission4_016FindingSamael,2,Event4_017HungrySamael,"[[4319,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
835,0,[],Eventmission4_017HungrySamael,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
837,0,[],Eventmission4_013GiftfromBenjamin,2,,"[[1003,25]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
838,0,[],Eventmission4_014WantedLunch,5,,"[[4311,2],[4316,2]]","[['1000',60]]","[[4321,2],[4323,2],[4319,1]]","[['1000',60],['1003',20]]","[[4321,3],[4323,3],[4319,2]]","[['1000',60],['1003',40]]","[[4321,5],[4323,5],[4319,3]]","[['1000',60],['1003',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
839,0,[],Eventmission4_020PrepareLucnch,5,,"[[4311,2],[4316,2]]","[['1000',60]]","[[4321,2],[4323,2],[4319,1]]","[['1000',60],['1003',20]]","[[4321,3],[4323,3],[4319,2]]","[['1000',60],['1003',40]]","[[4321,5],[4323,5],[4319,3]]","[['1000',60],['1003',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
840,0,[],Eventmission4_020PrepareLucnch,5,,"[[4311,2],[4316,2]]","[['1000',60]]","[[4321,2],[4323,2],[4319,1]]","[['1000',60],['1003',20]]","[[4321,3],[4323,3],[4319,2]]","[['1000',60],['1003',40]]","[[4321,5],[4323,5],[4319,3]]","[['1000',60],['1003',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
845,0,[],Eventmission4_022WhereistheKey,2,,"[[4324,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
846,0,[],Eventmission4_023LockedStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
847,0,[],Eventmission4_024DimStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
848,0,[],Eventmission4_024DimStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
849,0,[],Eventmission4_024DimStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
850,0,[],Eventmission4_024DimStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
851,0,[],Eventmission4_024DimStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
869,0,[],Eventmission4_024DimStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
870,0,[],Eventmission4_024DimStorageRoom,2,,"[[4325,1],[4334,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
855,0,[],Eventmission4_025TheKeytoLibrary,2,,"[[4326,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
856,0,[],Eventmission4_025TheKeytoLibrary,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
858,0,[],Eventmission4_027TheWaytoAwakeDragonGod1,2,,"[[4311,4],[4338,5]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
860,0,[],Eventmission4_027TheWaytoAwakeDragonGod1,2,,"[[4311,4],[4338,5]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
861,0,[],Eventmission4_027TheWaytoAwakeDragonGod1,2,,"[[4311,4],[4338,5]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
862,0,[],Eventmission4_031Courage,3,,"[[4313,3],[4328,2]]","[['1000',60]]","[[4330,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
863,0,[],Eventmission4_030DragonGuard,3,,"[[4313,3],[4328,2]]","[['1000',60]]","[[4330,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
864,0,[],Eventmission4_032Wisedom,3,,"[[4313,3],[4328,2]]","[['1000',60]]","[[4330,2]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
865,0,[],Eventmission4_033Strength,2,,"[[4331,1],[4332,1],[4333,1]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
877,0,[],Eventmission4_015WaitingforSamael1,2,,"[[4339,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
880,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
900,0,[],Eventmission5_006discoverdragon,2,,"[[4360,6],[4361,4]]","[['1000',60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
