id,type,dragonId,breedDragonId,productLevel,productNeedItem,orderType,productTime,timeValue,sellCoin,price,expValue,orderNumLimit,orderNormalWeight,orderDifficultWeight,timeOrderItem,timeOrderNumLimit,limittime,canUse,funcType,funcParam,itemLimit,sceneId,itemConvert,
4194,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,8,[],
4195,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,8,[],
4196,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,8,[],
4197,3,0,,0,"[[4193,3]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,8,[],
4198,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,8,[],
4199,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,8,[],
4270,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,8,[],
4205,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4206,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4207,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4208,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4209,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,9,[],
4210,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],9999,9,[],
4211,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4212,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4213,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4214,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4215,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4216,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,9,[],
4218,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4219,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4220,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4221,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4222,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4223,4,0,,0,"[[4218,3],[4219,2]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,10,[],
4224,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4225,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4226,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4227,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,10,[],
4228,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4240,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,11,[],
4241,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,11,[],
4242,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,11,[],
4243,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,11,[],
4244,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,11,[],
4254,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4255,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4256,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4257,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4258,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4259,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4260,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4261,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4262,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4263,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4264,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,12,[],
4265,4,0,,0,"[[4263,3],[4264,2]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,12,[],
4280,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4281,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4282,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4283,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4284,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4285,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,4,[1],9999,13,[],
4286,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4287,4,0,,0,"[[4285,5]]",0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4288,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4289,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,13,[],
4295,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4296,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4297,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4298,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4299,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4300,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4301,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4302,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4303,3,0,,0,"[[4295,3],[4296,2]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,14,[],
4304,3,0,,0,"[[4300,3]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,14,[],
4305,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,14,[],
4310,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4311,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4312,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4313,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4314,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4315,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4316,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4317,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4318,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4319,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4320,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4321,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4322,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4323,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,15,[],
4105,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4106,3,0,,0,"[[4111,2]]",0,180,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4107,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4108,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4109,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4115,21,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4116,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,10,[],
4117,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4118,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4123,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4124,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4125,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4126,4,0,,0,[],0,0,0,1,0,0,0,0,0,0,[],-1,1,4,[1],9999,11,[],
4127,3,0,,0,"[[4123,3]]",0,180,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4128,3,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,11,[],
4129,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4161,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,3,[],
4162,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,3,[],
4184,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,20220214,[],
4185,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,20220214,[],
4186,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,20220214,[],
4187,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,20220214,[],
4188,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,20220214,[],
4189,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,20220214,[],
4200,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4201,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4202,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4203,4,0,,0,[],0,0,0,1,0,0,0,0,0,0,[],-1,0,0,[],9999,15,[],
4204,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4229,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-1,[],
42291,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-2,[],
42292,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-3,[],
42293,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-4,[],
4230,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-1,[],
42301,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-2,[],
42302,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-3,[],
42303,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,-4,[],
4231,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4232,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4233,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4234,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4235,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4236,4,0,,0,[],0,0,0,1,0,0,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4237,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4238,4,0,,0,[],0,0,0,1,0,0,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4239,3,0,,0,"[[4231,3],[4232,3],[4233,3]]",0,180,0,5,0,0,0,0,0,0,[],-1,1,0,[],99999,22AdvIsland,[],
4250,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,,[],
4251,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,,[],
4252,21,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,,[],
4253,21,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,,[],
4324,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4325,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4326,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4327,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4328,3,0,,0,"[[4329,4]]",0,180,0,0,0,5,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4329,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,19,[],99999,2204CallGodBall,[],
4330,21,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4331,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4332,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4333,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4334,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4335,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4336,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4337,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4338,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4339,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2204CallGodBall,[],
4360,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4361,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4362,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4363,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4364,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4365,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4366,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,19,[],99999,2205DragonMuseum,[],
4367,3,0,,0,"[[4366,2],[2001,5]]",0,180,0,20,0,0,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4368,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4369,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4370,3,0,,0,"[[4368,4]]",0,180,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4371,3,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4372,3,0,,0,"[[4368,20],[4369,5]]",0,900,0,20,0,0,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4373,3,0,,0,"[[4370,4],[4371,1]]",0,180,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4374,3,0,,0,"[[4370,4],[4371,1]]",0,180,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4375,3,0,,0,"[[4370,4],[4371,1]]",0,180,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4376,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4377,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4378,3,0,,0,"[[4376,1],[4377,2]]",0,180,0,20,0,0,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4379,3,0,,0,"[[4395,4],[4394,1]]",0,180,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4380,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4381,3,0,,0,"[[4380,4]]",0,180,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4382,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4383,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4384,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4385,3,0,,0,"[[4384,5]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4386,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4387,4,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,19,[],99999,2205DragonMuseum,[],
4388,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4389,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4390,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4391,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4392,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4393,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4394,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4395,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2205DragonMuseum,[],
4400,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,,[],
4420,4,0,,0,[],0,0,0,0,0,5,0,0,0,0,[],-1,1,0,[],99999,20,[],
4421,4,0,,0,[],0,0,0,0,0,5,0,0,0,0,[],-1,1,0,[],99999,20,[],
4422,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,20,[],
4423,4,0,,0,[],0,0,0,5,0,0,0,0,0,0,[],-1,1,0,[],99999,20,[],
4424,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,20,[],
4425,4,0,,0,[],0,0,0,5,0,0,0,0,0,0,[],-1,1,0,[],99999,20,[],
4426,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,20,[],
4427,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
4428,3,0,,0,"[[4426,6]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,20,[],
4429,3,0,,0,"[[4425,6]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,20,[],
4430,10,0,,0,"[[4442,3]]",0,60,0,10,0,0,0,0,0,0,[],-1,0,1,[0],-1,2206SeaCarnival,[],
4431,3,0,,0,"[[4448,2],[4446,1]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4432,3,0,,0,"[[4449,3]]",0,120,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4433,3,0,,0,"[[4450,3]]",0,120,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4434,3,0,,0,"[[4456,5],[4447,1]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4435,3,0,,0,"[[4443,1],[4444,1],[4445,1]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4436,3,0,,0,"[[4451,3],[2001,20]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4437,3,0,,0,"[[4443,3],[4444,3],[4445,3]]",0,300,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4442,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4443,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4444,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4445,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4446,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4447,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4448,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4449,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4450,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4451,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4452,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4453,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4454,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4455,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4456,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4457,4,0,,0,[],0,0,0,50,0,10,0,0,0,0,[],-1,1,19,[],99999,2206SeaCarnival,[],
4458,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,19,[],99999,2206SeaCarnival,[],
4459,21,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2206SeaCarnival,[],
4460,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,4,[1],99999,2207SakuraManor,[],
4461,3,0,,0,"[[4460,1]]",0,300,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4462,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4463,3,0,,0,"[[4461,1],[4462,4]]",0,300,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4464,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,19,[],99999,2207SakuraManor,[],
4465,3,0,,0,"[[4487,1],[4464,3]]",0,300,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4466,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4467,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4468,3,0,,0,"[[4464,3],[4466,1]]",0,300,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4469,3,0,,0,"[[4467,3],[4464,1]]",0,900,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4470,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4471,3,0,,0,"[[4489,2],[4470,3],[4467,3]]",0,180,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4473,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4474,3,0,,0,"[[4470,5],[2001,10]]",0,300,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4475,3,0,,0,"[[4476,3],[4477,1]]",0,600,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4476,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4477,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4478,3,0,,0,"[[4479,5],[4474,3]]",0,600,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4479,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4480,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4481,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4482,21,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4483,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4484,4,0,,0,[],0,0,0,10,0,10,0,0,0,0,[],-1,1,0,[],99999,2207SakuraManor,[],
4485,4,0,,0,[],0,0,0,50,0,10,0,0,0,0,[],-1,1,19,[],99999,2207SakuraManor,[],
