id,attribute,dragonSkillAttribute,type,obstacleType,achievementType,taskunlock,consumeType,consume,whetherHide,rewardItem,rewardItem1,probabilityRewardItem1,probabilityRewardItem2,probabilityRewardItem3,dragonReward,roleLevel,FuncParam,group4ReturnEnergy,group5ReturnEnergy,group6ReturnEnergy,group7ReturnEnergy,
189,0,0,3,0,0,Mission6_007Wakeup,3,[],1,[],[],[],[],[],[],1,,,,,,
190,0,0,1,0,0,Mission6_013Dungeon,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
196,0,0,14,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,
197,0,0,14,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,
198,0,0,3,0,0,Mission7_001Prediction,3,[],1,[],[],[],[],[],[],1,,,,,,
199,0,0,7,0,0,Mission7_004PowerSource,0,[],0,[],[],[],[],[],[],1,,,,,,
200,0,0,3,0,0,Mission7_005HardWay,3,[],1,[],[],[],[],[],[],1,,,,,,
201,0,0,3,0,0,Mission7_006MoveOn,3,[],1,[],[],[],[],[],[],1,,,,,,
202,0,0,3,0,0,Mission7_008NewCrisis,3,[],1,[],[],[],[],[],[],1,,,,,,
203,0,0,3,0,0,Mission7_007Dwarf,3,[],1,[],[],[],[],[],[],1,,,,,,
204,0,0,3,0,0,Mission7_011Cooperation,3,[],1,[],[],[],[],[],[],1,,,,,,
205,0,0,32,8,0,Mission7_012FindMirror,3,[],1,[],[],[],[],[],[],1,,,,,,
206,0,0,1,0,0,Mission7_002SadNews,1,"[1003,25]",0,"[[4182,1],[1000,8]]",[],[],[],[],[],1,,,,,,
207,0,0,1,0,0,Mission7_008NewCrisis,1,"[1003,20]",0,"[[4181,1],[1000,6]]",[],[],[],[],[],1,,,,,,
208,0,0,1,0,0,Mission7_006MoveOn,1,"[1003,25]",0,"[[4183,1],[1000,8]]",[],[],[],[],[],1,,,,,,
209,0,0,1,0,0,Mission7_005HardWay,1,"[1003,18]",0,"[[4179,1],[1000,6]]",[],[],[],[],[],1,,,,,,
210,0,0,1,0,0,Mission7_005HardWay,1,"[1003,18]",0,"[[4180,1],[1000,6]]",[],[],[],[],[],1,,,,,,
211,0,0,1,0,0,Mission7_012FindMirror,1,"[1003,25]",0,"[[4178,1],[1000,8]]",[],[],[],[],[],1,,,,,,
212,0,0,1,0,0,Mission7_001Prediction,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
213,0,0,1,0,0,Mission7_003Prince,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
214,0,0,1,0,0,Mission7_003Prince,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
215,0,0,1,0,0,Mission7_007Dwarf,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
216,0,0,1,0,0,Mission7_007Dwarf,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
217,0,0,14,3,0,,0,[],0,[],[],[],[],[],[],1,,,,,,
218,0,0,14,3,0,,0,[],0,[],[],[],[],[],[],1,,,,,,
219,4,0,13,3,0,Mission7_010Curse,1,"[1003,2]",0,[],[],[],[],[],[1001],1,[-1],,,,,
220,0,0,3,0,0,Mission7_010Curse,3,[],1,[],[],[],[],[],[],1,,,,,,
221,0,0,1,0,0,Mission7_003Prince,1,"[1003,20]",0,"[[2001,5],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
240,0,0,3,240,0,,3,[],1,[],[],[],[],[],[],1,,,,,,
241,0,0,3,240,0,,3,[],1,[],[],[],[],[],[],1,,,,,,
242,0,0,3,0,0,Mission8_002followthefluorite,3,[],1,[],[],[],[],[],[],1,,,,,,
243,0,0,3,0,0,Mission8_05TrailofthePoisonQueen,3,[],1,[],[],[],[],[],[],1,,,,,,
246,0,0,3,0,0,Mission8_006repairrails1,3,[],1,[],[],[],[],[],[],1,,,,,,
247,0,0,31,0,0,Mission8_009Makesurethemirrorissafe,3,[],1,[],[],[],[],[],[],1,,,,,,
248,0,0,3,0,0,Mission8_007trailofthemagicmirror,3,[],1,[],[],[],[],[],[],1,,,,,,
249,0,0,3,0,0,Mission8_007trailofthemagicmirror,3,[],1,[],[],[],[],[],[],1,,,,,,
250,0,0,3,0,0,Mission8_007trailofthemagicmirror,3,[],1,[],[],[],[],[],[],1,,,,,,
251,0,0,3,0,0,Mission8_007trailofthemagicmirror,3,[],0,[],[],[],[],[],[],1,,,,,,
252,0,0,23,0,0,Mission8_009Makesurethemirrorissafe,3,[],1,[],[],[],[],[],[],1,,,,,,
253,0,0,23,0,0,Mission8_010mirrorcrisis,3,[],1,[],[],[],[],[],[],1,"[1,""9""]",,,,,
254,0,0,1,0,0,Mission8_006repairrails1,1,"[1003,25]",0,"[[2005,4],[1000,8]]",[],[],[],[],[],1,,,,,,
255,0,0,1,0,0,Mission8_000MagicCrystalLabyrinth,1,"[1003,15]",0,"[[4190,1],[1000,5]]",[],[],[],[],[],1,,,,,,
256,0,0,1,0,0,Mission8_001lightupstreetlights,1,"[1003,16]",0,"[[4191,1],[1000,5]]",[],[],[],[],[],1,,,,,,
257,0,0,1,0,0,Mission8_002followthefluorite,1,"[1003,16]",0,"[[4192,1],[1000,5]]",[],[],[],[],[],1,,,,,,
258,0,0,1,0,0,Mission8_009Makesurethemirrorissafe,1,"[1003,25]",0,"[[4193,2],[1000,8]]",[],[],[],[],[],1,,,,,,
259,0,0,1,0,0,Mission8_010mirrorcrisis,1,"[1003,20]",0,"[[4194,1],[1000,6]]",[],[],[],[],[],1,,,,,,
260,0,0,1,0,0,Mission8_007trailofthemagicmirror,1,"[1003,20]",0,"[[4195,1],[1000,6]]",[],[],[],[],[],1,,,,,,
261,0,0,1,0,0,Mission8_010mirrorcrisis,1,"[1003,20]",0,"[[4196,1],[1000,6]]",[],[],[],[],[],1,,,,,,
262,0,0,1,0,0,Mission8_010mirrorcrisis,1,"[1003,20]",0,"[[4198,1],[1000,6]]",[],[],[],[],[],1,,,,,,
263,0,0,1,0,0,Mission8_004trappeddwarf2,1,"[1003,25]",0,"[[2005,4],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
264,0,0,1,0,0,Mission8_008trappedwizard,1,"[1003,25]",0,"[[2004,5],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
265,0,0,1,0,0,Mission8_010mirrorcrisis,1,"[1003,25]",0,"[[2004,5],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
266,0,0,1,0,0,Mission8_001lightupstreetlights,1,"[1003,25]",0,"[[2005,4],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
267,0,1,1,1,0,,1,"[1003,15]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,
268,0,1,1,1,0,,1,"[1003,16]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,
269,0,1,1,1,0,,1,"[1003,16]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,
270,0,1,1,1,0,,1,"[1003,16]",0,"[[2001,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,
271,0,0,1,0,0,Mission8_006repairrails1,1,"[1003,20]",0,"[[4199,1],[1000,6]]",[],[],[],[],[],1,,,,,,
272,0,0,1,0,0,Mission8_006repairrails2,1,"[1003,25]",0,"[[2005,4],[1000,8]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
273,0,0,3,0,0,Mission8_006repairrails2,3,[],0,[],[],[],[],[],[],1,,,,,,
274,0,0,1,0,0,Mission8_006meetAlec,1,"[1003,8]",0,"[[4270,1],[1000,5]]",[],[],[],[],[],1,,,,,,
275,0,0,1,0,0,Mission8_006helpAlec,1,"[1003,18]",,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
276,0,0,1,0,0,Mission9_003Harp,1,"[1003,18]",,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
279,0,0,3,0,0,Mission9_000ToThePast,3,[],1,[],[],[],[],[],[],1,,,,,,
280,0,0,3,0,0,Mission9_002GiveHand,3,[],0,[],[],[],[],[],[],1,,,,,,
281,0,0,23,0,0,Mission9_003Harp,3,[],1,[],[],[],[],[],[],1,,,,,,
282,0,0,3,0,0,Mission9_002GiveHand,3,[],1,[],[],[],[],[],[],1,,,,,,
283,0,0,3,0,0,Mission9_008MagicMirror3,3,[],1,[],[],[],[],[],[],1,,,,,,
284,0,0,3,0,0,Mission9_006MagicMirror1,3,[],0,[],[],[],[],[],[],1,,,,,,
285,0,0,3,285,0,Mission9_007MagicMirror2,3,[],1,[],[],[],[],[],[],1,,,,,,
286,0,0,3,285,0,Mission9_007MagicMirror2,3,[],1,[],[],[],[],[],[],1,,,,,,
287,0,0,3,285,0,Mission9_007MagicMirror2,3,[],1,[],[],[],[],[],[],1,,,,,,
288,0,0,3,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,
289,0,0,35,0,0,Mission9_010Stratagem,3,[],1,[],[],[],[],[],[],1,"[4210,300,3,3]",,,,,
290,0,0,3,0,0,Mission9_012EyeforEye,3,[],0,[],[],[],[],[],[],1,,,,,,
291,0,0,32,10,0,Mission9_013Pursued,3,[],1,[],[],[],[],[],[],1,,,,,,
292,0,0,65,0,0,Mission9_010Stratagem,1,"[1003,15]",1,[],[],[],[],[],[],1,[2],,,,,
293,0,0,65,0,0,Mission9_010Stratagem,1,"[1003,15]",1,[],[],[],[],[],[],1,[4],,,,,
294,0,0,7,0,0,Mission9_005Conversant,0,[],0,[],[],[],[],[],[],1,,,,,,
295,0,0,1,0,0,Mission9_000ToThePast,1,"[1003,12]",0,"[[4205,1],[1000,4]]",[],[],[],[],[],1,,,,,,
296,0,0,1,0,0,Mission9_000ToThePast,1,"[1003,18]",0,"[[4206,1],[1000,6]]",[],[],[],[],[],1,,,,,,
297,0,0,1,0,0,Mission9_002GiveHand,1,"[1003,15]",0,"[[4207,1],[1000,5]]",[],[],[],[],[],1,,,,,,
298,0,0,1,0,0,Mission9_009MagicMirror4,1,"[1003,16]",0,"[[4208,1],[1000,5]]",[],[],[],[],[],1,,,,,,
299,0,0,1,0,0,Mission9_000ToThePast,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
300,0,0,1,0,0,Mission9_001OverLook,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
301,0,0,1,0,0,Mission9_003Exorcism,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
302,0,0,1,0,0,Mission9_004Unstable,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
303,0,0,1,0,0,Mission9_006MagicMirror1,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
304,0,0,1,0,0,Mission9_007MagicMirror2,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
305,0,0,1,0,0,Mission9_010Stratagem,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
306,0,0,1,0,0,Mission9_012EyeforEye,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
307,0,0,1,0,0,Mission9_013Pursued,1,"[1003,20]",0,"[[2001,3],[1000,6]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
308,0,0,5,0,0,Mission9_007MagicMirror2,0,[],1,[],[],[],[],[],[],1,,,,,,
309,0,0,1,0,0,Mission9_013Pursued,1,"[1003,20]",0,"[[4214,1],[1000,6]]",[],[],[],[],[],1,,,,,,
310,0,0,1,0,0,Mission9_012EyeforEye,1,"[1003,16]",0,"[[4213,1],[1000,5]]",[],[],[],[],[],1,,,,,,
325,0,0,3,0,0,Mission9_003Exorcism,3,[],1,[],[],[],[],[],[],1,,,,,,
326,0,0,1,0,0,Mission9_003findHarp,1,"[1003,6]",0,"[[4215,1],[1000,4]]",[],[],[],[],[],1,,,,,,
327,0,0,1,0,0,Mission9_003findHarp,1,"[1003,8]",0,"[[4216,1],[1000,4]]",[],[],[],[],[],1,,,,,,
330,0,0,3,0,0,Mission10_001Nextstep,3,[],1,[],[],[],[],[],[],1,,,,,,
331,0,0,3,0,0,Mission10_003Strangesingingb,3,[],0,[],[],[],[],[],[],1,,,,,,
332,0,0,3,0,0,Mission10_003Strangesinging,3,[],1,[],[],[],[],[],[],1,,,,,,
333,0,0,3,0,0,Mission10_006Holylampb,3,[],1,[],[],[],[],[],[],1,,,,,,
334,0,0,3,0,0,Mission10_009Memoryball,3,[],1,[],[],[],[],[],[],1,,,,,,
335,0,0,3,335,0,Mission10_008Artifact2b,3,[],1,[],[],[],[],[],[],1,,,,,,
336,0,0,3,335,0,Mission10_008Artifact2b,3,[],1,[],[],[],[],[],[],1,,,,,,
337,0,0,3,0,0,Mission10_008Artifact2b,3,[],1,[],[],[],[],[],[],1,,,,,,
338,0,0,3,335,0,Mission10_008Artifact2b,3,[],1,[],[],[],[],[],[],1,,,,,,
339,0,0,3,0,0,Mission10_011Artifact3,3,[],1,[],[],[],[],[],[],1,,,,,,
340,0,0,3,0,0,Mission10_011Artifact3,3,[],1,[],[],[],[],[],[],1,,,,,,
341,0,0,3,0,0,Mission10_011Artifact3,3,[],1,[],[],[],[],[],[],1,,,,,,
342,0,0,3,0,0,Mission10_011Artifact3,3,[],1,[],[],[],[],[],[],1,,,,,,
343,0,0,31,0,0,Mission10_006Holylamp,3,[],1,[],[],[],[],[],[],1,,,,,,
344,0,0,23,11,0,Mission10_012Breakobsession,3,[],1,[],[],[],[],[],[],1,,,,,,
345,0,0,23,0,0,Mission10_012Breakobsession,3,[],1,[],[],[],[],[],[],1,,,,,,
346,0,0,1,0,0,Mission10_000Backtoreality,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
347,0,0,1,0,0,Mission10_002Surprise,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
348,0,0,1,0,0,Mission10_005Artifact1,1,"[1003,16]",0,"[[4218,1],[1000,5]]",[],[],[],[],[],1,,,,,,
349,0,0,1,0,0,Mission10_005Artifact1,1,"[1003,16]",0,"[[4219,1],[1000,5]]",[],[],[],[],[],1,,,,,,
350,0,0,1,0,0,Mission10_008Artifact2,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
351,0,0,1,0,0,Mission10_011Artifact3,1,"[1003,16]",0,"[[4220,1],[1000,5]]",[],[],[],[],[],1,,,,,,
352,0,0,1,0,0,Mission10_001Nextstep,1,"[1003,16]",0,"[[4221,1],[1000,5]]",[],[],[],[],[],1,,,,,,
353,0,0,1,0,0,Mission10_008Artifact2b,1,"[1003,16]",0,"[[4222,1],[1000,5]]",[],[],[],[],[],1,,,,,,
354,0,0,3,0,0,Mission10_012Breakobsession,3,[],0,[],[],[],[],[],[],1,,,,,,
355,0,0,3,0,0,Mission10_000Backtoreality,3,[],1,[],[],[],[],[],[],1,,,,,,
356,0,0,1,0,0,Mission10_000Backtoreality,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
357,0,0,1,0,0,Mission10_003Strangesingingb,1,"[1003,16]",0,"[[4224,1],[1000,5]]",[],[],[],[],[],1,,,,,,
358,0,0,1,0,0,Mission10_003Strangesinging,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
359,0,0,1,0,0,Mission10_004Gotothecastle,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
360,0,0,1,0,0,Mission10_007Dispeldarkness,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
361,0,0,1,0,0,Mission10_010Wakeupreason,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
362,0,0,1,0,0,Mission10_005Artifact1,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
363,0,0,1,0,0,Mission10_006Holylamp,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
364,0,0,1,0,0,Mission10_008Artifact2b,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
365,0,0,1,0,0,Mission10_008Artifact2b,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
366,0,0,1,0,0,Mission10_011Artifact3,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
367,0,0,1,0,0,Mission10_011Artifact3,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
380,0,0,7,0,0,Mission11_001inthefog1,0,[],0,[],[],[],[],[],[],1,,,,,,
381,0,0,3,0,0,Mission11_001inthefog1,3,[],0,[],[],[],[],[],[],1,,,,,,
382,0,0,23,0,0,Mission11_003fairtrade,3,[],0,[],[],[],[],[],[],1,,,,,,
383,0,0,3,0,0,Mission11_005startsailing,3,[],1,[],[],[],[],[],[],1,,,,,,
384,0,0,29,110001,0,Mission11_008Takeiteasy,3,[],1,[],[],[],[],[],[],1,,,,,,
385,0,0,3,0,0,Mission11_010DeepSeaJourney,3,[],0,[],[],[],[],[],[],1,,,,,,
386,0,0,3,0,0,Mission11_011cursefulfilled,3,[],1,[],[],[],[],[],[],1,,,,,,
387,0,0,1,0,0,Mission11_006Interceptguards,1,"[1003,20]",0,[],[],[],[],[],[],1,,,,,,
388,0,0,1,0,0,Mission11_006Interceptguards,1,"[1003,20]",0,[],[],[],[],[],[],1,,,,,,
389,0,0,1,0,0,Mission11_002inthefog2,1,"[1003,15]",0,"[[4240,1],[1000,5]]",[],[],[],[],[],1,,,,,,
390,0,0,1,0,0,Mission11_004lookingforthepier,1,"[1003,15]",0,"[[4241,1],[1000,5]]",[],[],[],[],[],1,,,,,,
391,0,0,1,0,0,Mission11_004lookingforthepier,1,"[1003,15]",0,"[[4242,1],[1000,5]]",[],[],[],[],[],1,,,,,,
392,0,0,1,0,0,Mission11_008Takeiteasy,1,"[1003,20]",0,"[[4243,1],[1000,6]]",[],[],[],[],[],1,,,,,,
393,0,0,1,0,0,Mission11_003fairtrade,1,"[1003,16]",0,"[[2001,4],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
394,0,0,1,0,0,Mission11_005startsailing,1,"[1003,16]",0,"[[2001,4],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
395,0,0,1,0,0,Mission11_007Trapoutoftrouble,1,"[1003,16]",0,"[[2001,4],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
396,0,0,3,0,0,Mission11_005startsailing,3,[],1,[],[],[],[],[],[],1,,,,,,
397,0,0,1,0,0,Mission11_002inthefog2,1,"[1003,16]",0,"[[2001,4],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
398,0,0,32,12,0,Mission11_012heartoftheocean1,3,[],1,[],[],[],[],[],[],1,,,,,,
399,0,0,29,11,0,Mission11_008Takeiteasy,3,[],1,[],[],[],[],[],[],1,,,,,,
400,0,0,1,0,0,Mission11_011cursefulfilled,1,"[1003,18]",0,"[[4244,1],[1000,6]]","[[2001,0,3]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
405,0,0,7,0,0,Mission12_001calmthechaos,0,[],0,[],[],[],[],[],[],1,,,,,,
406,0,0,3,0,0,Mission12_002checkthesituation,3,[],1,[],[],[],[],[],[],1,,,,,,
407,0,0,3,0,0,Mission12_005scoralharp,3,[],0,[],[],[],[],[],[],1,,,,,,
408,0,0,3,0,0,Mission12_005scoralharp,3,[],1,[],[],[],[],[],[],1,,,,,,
409,0,0,3,0,0,Mission12_007exploreshortcuts,3,[],1,[],[],[],[],[],[],1,,,,,,
410,0,0,3,0,0,Mission12_012mermaidstatue,3,[],1,[],[],[],[],[],[],1,,,,,,
411,0,0,3,0,0,Mission12_009landoffire2,3,[],1,[],[],[],[],[],[],1,,,,,,
412,0,0,3,0,0,Mission12_011seahorseidol,3,[],1,[],[],[],[],[],[],1,,,,,,
413,0,0,3,0,0,Mission12_012mermaidstatue,3,[],1,[],[],[],[],[],[],1,,,,,,
414,0,0,32,13,0,Mission12_013mermaidpotion,3,[],1,[],[],[],[],[],[],1,,,,,,
415,0,0,31,0,0,Mission12_012mermaidstatueb,3,[],1,[],[],[],[],[],[],1,,,,,,
416,0,0,1,0,0,Mission12_002checkthesituation,1,"[1003,16]",0,"[[4254,1],[1000,5]]",[],[],[],[],[],1,,,,,,
417,0,0,1,0,0,Mission12_005scoralharp,1,"[1003,16]",0,"[[4255,1],[1000,5]]",[],[],[],[],[],1,,,,,,
418,0,0,1,0,0,Mission12_005scoralharp,1,"[1003,16]",0,"[[4256,1],[1000,5]]",[],[],[],[],[],1,,,,,,
419,0,0,1,0,0,Mission12_007exploreshortcuts,1,"[1003,16]",0,"[[4257,1],[1000,5]]",[],[],[],[],[],1,,,,,,
420,0,0,1,0,0,Mission12_007exploreshortcutsb,1,"[1003,16]",0,"[[4258,1],[1000,5]]",[],[],[],[],[],1,,,,,,
421,0,0,1,0,0,Mission12_010coraltower,1,"[1003,16]",0,"[[4259,1],[1000,5]]",[],[],[],[],[],1,,,,,,
422,0,0,1,0,0,Mission12_011seahorseidol,1,"[1003,16]",0,"[[4260,1],[1000,5]]",[],[],[],[],[],1,,,,,,
423,0,0,1,0,0,Mission12_012mermaidstatue,1,"[1003,16]",0,"[[4261,1],[1000,5]]",[],[],[],[],[],1,,,,,,
424,0,0,1,0,0,Mission12_012mermaidstatue,1,"[1003,16]",0,"[[4262,1],[1000,5]]",[],[],[],[],[],1,,,,,,
425,0,0,1,0,0,Mission12_012mermaidstatueb,1,"[1003,16]",0,"[[4263,1],[1000,5]]",[],[],[],[],[],1,,,,,,
426,0,0,1,0,0,Mission12_012mermaidstatueb,1,"[1003,16]",0,"[[4264,1],[1000,5]]",[],[],[],[],[],1,,,,,,
427,0,0,1,0,0,Mission12_000deepseaturmoil,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
428,0,0,1,0,0,Mission12_001calmthechaosb,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
429,0,0,1,0,0,Mission12_003rescuetheturtles,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
430,0,0,1,0,0,Mission12_006restoredharp,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
431,0,0,1,0,0,Mission12_008landoffire1,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
432,0,0,1,0,0,Mission12_011seahorseidolb,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
433,0,0,1,0,0,Mission12_012mermaidstatueb,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
434,0,0,1,0,0,Mission12_013mermaidpotion,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
435,0,0,1,0,0,Mission12_010coraltowerb,1,"[1003,15]",0,"[[2001,3],[1000,5]]","[[2001,0,2]]","[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,
